Mean,Std,Variance,RMS,Maximum,Minimum,Peak_to_Peak,Dominant_Frequency,Spectral_Energy,Label,File,Label_ID
0.91,1.1322102278287367,1.2819,1.452583904633395,4.0,0.0,4.0,9.0,6409.999999999999,Normal,Normal_001_window_010.csv,0
0.82,1.160861748874516,1.3476,1.4212670403551897,4.0,0.0,4.0,11.5,6746.0,Normal,Normal_001_window_011.csv,0
0.81,1.1197767634667188,1.2538999999999998,1.3820274961085253,4.0,0.0,4.0,18.5,6294.0,Normal,Normal_001_window_012.csv,0
0.97,1.3817018491700734,1.9091,1.688194301613413,8.0,0.0,8.0,18.5,9766.000000000002,Normal,Normal_001_window_013.csv,0
1.12,1.6387800340497194,2.6855999999999995,1.9849433241279208,8.0,0.0,8.0,11.5,13670.0,Normal,Normal_001_window_014.csv,0
1.14,1.6432893841317175,2.7004,2.0,9.0,0.0,9.0,1.0,13504.000000000002,Normal,Normal_002_window_001.csv,0
0.8,1.077032961426901,1.1600000000000004,1.3416407864998738,4.0,0.0,4.0,1.0,5898.000000000001,Normal,Normal_002_window_002.csv,0
0.65,1.023474474522936,1.0475,1.2124355652982142,4.0,0.0,4.0,1.0,5502.0,Normal,Normal_002_window_003.csv,0
0.79,1.373280743329637,1.8859,1.5842979517754858,9.0,0.0,9.0,1.0,9430.0,Normal,Normal_002_window_004.csv,0
0.85,1.5190457530963313,2.3075,1.740689518552921,9.0,0.0,9.0,1.0,11758.0,Normal,Normal_002_window_005.csv,0
0.81,1.3689046716261877,1.8739,1.5905973720586866,6.0,0.0,6.0,1.0,9410.0,Normal,Normal_002_window_006.csv,0
0.87,1.4467549896233294,2.0931,1.688194301613413,9.0,0.0,9.0,1.0,10466.0,Normal,Normal_002_window_007.csv,0
0.87,1.3975335416368366,1.9531,1.6462077633154328,9.0,0.0,9.0,17.0,9806.0,Normal,Normal_002_window_008.csv,0
0.76,1.3646977687385584,1.8624,1.5620499351813308,9.0,0.0,9.0,1.0,9512.0,Normal,Normal_002_window_009.csv,0
0.96,1.5869467539901896,2.5183999999999997,1.8547236990991407,9.0,0.0,9.0,1.0,12720.0,Normal,Normal_002_window_010.csv,0
1.23,1.6053348560347152,2.5770999999999997,2.0223748416156684,9.0,0.0,9.0,1.5,12898.0,Normal,Normal_002_window_011.csv,0
1.01,1.41063815346105,1.989900000000001,1.7349351572897471,9.0,0.0,9.0,1.5,9962.0,Normal,Normal_002_window_012.csv,0
0.94,1.2068139873236472,1.4564,1.5297058540778354,5.0,0.0,5.0,1.0,7314.000000000001,Normal,Normal_002_window_013.csv,0
1.11,1.6241613220366995,2.6379,1.9672315572906005,9.0,0.0,9.0,1.5,13202.0,Normal,Normal_002_window_014.csv,0
1.37,2.1847425477616347,4.7731,2.5787593916455256,9.0,0.0,9.0,1.5,23866.0,Normal,Normal_002_window_015.csv,0
1.25,1.699264546796643,2.8875,2.1095023109728985,9.0,0.0,9.0,1.0,14437.999999999998,Normal,Normal_003_window_001.csv,0
1.08,1.6714065932620945,2.7936,1.98997487421324,8.0,0.0,8.0,1.0,14096.0,Normal,Normal_003_window_002.csv,0
0.89,1.5549598065544976,2.417900000000001,1.7916472867168918,8.0,0.0,8.0,1.0,12201.999999999998,Normal,Normal_003_window_003.csv,0
0.93,1.4646159906268943,2.1451,1.7349351572897471,5.0,0.0,5.0,1.0,10750.0,Normal,Normal_003_window_004.csv,0
0.95,1.5960889699512368,2.5475000000000003,1.857417562100671,9.0,0.0,9.0,1.0,12881.999999999998,Normal,Normal_003_window_005.csv,0
0.8,1.449137674618944,2.1,1.6552945357246849,9.0,0.0,9.0,1.0,10627.999999999998,Normal,Normal_003_window_006.csv,0
0.84,1.2705904139414874,1.6144000000000005,1.5231546211727816,4.0,0.0,4.0,1.0,8200.0,Normal,Normal_003_window_007.csv,0
0.82,1.3067516979135707,1.7076000000000002,1.5427248620541512,8.0,0.0,8.0,1.0,8666.0,Normal,Normal_003_window_008.csv,0
0.97,1.459143584435747,2.1291,1.752141546793523,8.0,0.0,8.0,1.0,10646.000000000002,Normal,Normal_003_window_009.csv,0
1.16,1.629232948353304,2.6543999999999994,2.0,9.0,0.0,9.0,1.5,13400.0,Normal,Normal_003_window_010.csv,0
1.12,1.6749925372968084,2.8056,2.0149441679609885,9.0,0.0,9.0,2.0,14046.0,Normal,Normal_003_window_011.csv,0
1.14,1.7030560765870275,2.9003999999999994,2.04939015319192,9.0,0.0,9.0,1.5,14510.0,Normal,Normal_003_window_012.csv,0
1.23,1.8212907510883596,3.3171,2.1977260975835917,8.0,0.0,8.0,2.5,16849.999999999996,Normal,Normal_003_window_013.csv,0
1.32,1.7313578486263317,2.9976,2.177154105707724,8.0,0.0,8.0,1.5,15275.999999999998,Normal,Normal_003_window_014.csv,0
0.89,1.509271347372632,2.2779000000000003,1.752141546793523,8.0,0.0,8.0,1.0,11474.000000000002,Normal,Normal_004_window_001.csv,0
0.79,1.4233411397131748,2.0259,1.6278820596099706,8.0,0.0,8.0,1.0,10170.0,Normal,Normal_004_window_002.csv,0
0.75,1.3143439428094916,1.7275,1.5132745950421556,8.0,0.0,8.0,12.5,8638.000000000002,Normal,Normal_004_window_003.csv,0
0.56,1.0423051376636303,1.0863999999999996,1.1832159566199232,4.0,0.0,4.0,14.5,5463.999999999999,Normal,Normal_004_window_004.csv,0
0.6,1.0,1.0,1.1661903789690602,4.0,0.0,4.0,1.0,5032.0,Normal,Normal_004_window_005.csv,0
0.63,1.1283173312503891,1.2731000000000003,1.2922847983320085,4.0,0.0,4.0,1.0,6370.0,Normal,Normal_004_window_006.csv,0
0.7,1.1874342087037917,1.41,1.378404875209022,4.0,0.0,4.0,1.0,7049.999999999999,Normal,Normal_004_window_007.csv,0
0.95,1.388344337691482,1.9275,1.6822603841260722,9.0,0.0,9.0,1.0,9650.0,Normal,Normal_004_window_008.csv,0
0.98,1.428145650835376,2.0396,1.7320508075688772,9.0,0.0,9.0,1.0,10199.999999999998,Normal,Normal_004_window_009.csv,0
0.87,1.1545994976614185,1.3331,1.445683229480096,4.0,0.0,4.0,24.0,6678.0,Normal,Normal_004_window_010.csv,0
0.71,1.0516178012947477,1.1058999999999997,1.2688577540449522,5.0,0.0,5.0,24.0,5673.999999999999,Normal,Normal_004_window_011.csv,0
0.8,1.2,1.4399999999999995,1.4422205101855958,5.0,0.0,5.0,1.5,7250.0,Normal,Normal_004_window_012.csv,0
1.1,1.493318452306808,2.2300000000000004,1.8547236990991407,9.0,0.0,9.0,1.0,11168.0,Normal,Normal_004_window_013.csv,0
0.73,1.2397983707038818,1.5370999999999997,1.4387494569938155,8.0,0.0,8.0,15.0,7698.0,Normal,normal_005_window_001.csv,0
0.7,0.9539392014169454,0.9099999999999996,1.1832159566199232,5.0,0.0,5.0,1.0,4582.000000000001,Normal,normal_005_window_002.csv,0
0.67,0.9905049217444606,0.9811,1.19582607431014,4.0,0.0,4.0,1.0,4910.0,Normal,normal_005_window_003.csv,0
0.65,0.9836157786453,0.9675,1.1789826122551597,4.0,0.0,4.0,25.0,5150.000000000001,Normal,normal_005_window_004.csv,0
0.88,1.3948476619330157,1.9456,1.6492422502470645,9.0,0.0,9.0,10.5,9799.999999999998,Normal,normal_005_window_005.csv,0
1.01,1.499966666296288,2.2499,1.8083141320025125,9.0,0.0,9.0,21.0,11262.0,Normal,normal_005_window_006.csv,0
0.78,1.1625833303466893,1.351599999999999,1.4,4.0,0.0,4.0,1.0,6766.0,Normal,normal_005_window_007.csv,0
0.67,1.0682228231974826,1.1411000000000002,1.2609520212918492,4.0,0.0,4.0,1.0,5729.999999999999,Normal,normal_005_window_008.csv,0
0.76,1.149956520917204,1.3224,1.378404875209022,4.0,0.0,4.0,21.5,6683.999999999999,Normal,normal_005_window_009.csv,0
0.81,1.1462547709824376,1.3139000000000003,1.40356688476182,4.0,0.0,4.0,1.5,6713.999999999998,Normal,normal_005_window_010.csv,0
0.84,1.1464728518373213,1.3144000000000002,1.4212670403551897,4.0,0.0,4.0,1.0,6580.000000000001,Normal,normal_005_window_011.csv,0
0.88,1.3059862173851609,1.705600000000001,1.5748015748023625,8.0,0.0,8.0,1.0,8560.0,Normal,normal_005_window_012.csv,0
1.01,1.3303758867327686,1.7699000000000005,1.6703293088490063,8.0,0.0,8.0,1.0,8962.000000000002,Normal,normal_005_window_013.csv,0
0.71,0.9725739046468398,0.9459000000000002,1.2041594578792296,4.0,0.0,4.0,14.5,4814.0,Normal,Normal_006_window_001.csv,0
0.74,1.2051555916146264,1.4524,1.4142135623730951,8.0,0.0,8.0,1.0,7423.999999999998,Normal,Normal_006_window_002.csv,0
0.67,1.288836684766538,1.6611000000000005,1.452583904633395,8.0,0.0,8.0,9.5,8330.0,Normal,Normal_006_window_003.csv,0
0.76,1.3792751719653336,1.9024000000000003,1.5748015748023625,8.0,0.0,8.0,16.5,9512.0,Normal,Normal_006_window_004.csv,0
0.94,1.4616429112474771,2.1364000000000005,1.7378147196982767,8.0,0.0,8.0,1.0,10714.0,Normal,Normal_006_window_005.csv,0
0.76,1.2009995836801943,1.4424,1.4212670403551897,4.0,0.0,4.0,1.0,7262.0,Normal,Normal_006_window_006.csv,0
0.8,1.2,1.4399999999999995,1.4422205101855958,5.0,0.0,5.0,11.5,7218.0,Normal,Normal_006_window_007.csv,0
0.8,1.1489125293076057,1.3199999999999996,1.4,5.0,0.0,5.0,21.5,6632.0,Normal,Normal_006_window_008.csv,0
1.07,1.4439875345722344,2.0851,1.797220075561143,9.0,0.0,9.0,21.5,10437.999999999998,Normal,Normal_006_window_009.csv,0
1.25,1.49248115565993,2.2275,1.9467922333931784,9.0,0.0,9.0,24.0,11162.0,Normal,Normal_006_window_010.csv,0
1.05,1.2196310917650468,1.4874999999999998,1.6093476939431082,4.0,0.0,4.0,1.5,7582.0,Normal,Normal_006_window_011.csv,0
0.84,1.101998185116473,1.2144000000000006,1.3856406460551018,4.0,0.0,4.0,16.5,6074.0,Normal,Normal_006_window_012.csv,0
0.85,1.532155344604456,2.3475,1.752141546793523,9.0,0.0,9.0,1.0,11850.0,Normal,Normal_006_window_013.csv,0
0.92,1.604244370412438,2.5735999999999994,1.849324200890693,9.0,0.0,9.0,4.5,12900.000000000002,Normal,Normal_006_window_014.csv,0
0.84,1.2705904139414874,1.6144000000000005,1.5231546211727816,8.0,0.0,8.0,20.0,8074.0,Normal,Normal_007_window_001.csv,0
0.98,1.5164432069813891,2.2996,1.8055470085267789,8.0,0.0,8.0,1.0,11515.999999999998,Normal,Normal_007_window_002.csv,0
0.87,1.6532090007013631,2.7331,1.8681541692269408,8.0,0.0,8.0,1.0,13689.999999999998,Normal,Normal_007_window_003.csv,0
0.72,1.312097557348538,1.7216,1.4966629547095769,8.0,0.0,8.0,1.0,8639.999999999998,Normal,Normal_007_window_004.csv,0
0.66,1.0974515934655158,1.2044,1.2806248474865698,4.0,0.0,4.0,17.5,6184.0,Normal,Normal_007_window_005.csv,0
0.71,1.2751078385768009,1.6259,1.4594519519326423,9.0,0.0,9.0,1.0,8133.999999999999,Normal,Normal_007_window_006.csv,0
0.9,1.5588457268119895,2.43,1.8,9.0,0.0,9.0,12.5,12167.999999999998,Normal,Normal_007_window_007.csv,0
0.92,1.5341447128612085,2.3536,1.7888543819998317,8.0,0.0,8.0,1.0,11770.0,Normal,Normal_007_window_008.csv,0
0.96,1.333566646253572,1.7784,1.6431676725154984,8.0,0.0,8.0,1.5,8893.999999999998,Normal,Normal_007_window_009.csv,0
0.96,1.199333148045196,1.4384000000000003,1.5362291495737217,4.0,0.0,4.0,1.0,7194.0,Normal,Normal_007_window_010.csv,0
0.95,1.2599603168354152,1.5874999999999997,1.57797338380595,5.0,0.0,5.0,0.5,7938.0,Normal,Normal_007_window_011.csv,0
0.9,1.1532562594670797,1.33,1.4628738838327795,5.0,0.0,5.0,1.0,6651.999999999999,Normal,Normal_007_window_012.csv,0
0.65,0.9937303457175896,0.9875,1.1874342087037917,4.0,0.0,4.0,1.5,4950.000000000001,Normal,Normal_007_window_013.csv,0
0.89,1.1652896635600951,1.3579,1.466287829861518,4.0,0.0,4.0,2.5,6814.0,Normal,Normal_008_window_001.csv,0
0.79,1.051617801294748,1.1059,1.3152946437965904,4.0,0.0,4.0,2.5,5533.999999999999,Normal,Normal_008_window_002.csv,0
0.86,1.3712767773137555,1.8804,1.6186414056238645,9.0,0.0,9.0,1.0,9419.999999999998,Normal,Normal_008_window_003.csv,0
0.99,1.532938354924946,2.3499,1.8248287590894656,9.0,0.0,9.0,1.0,11929.999999999998,Normal,Normal_008_window_004.csv,0
0.94,1.3770983988081609,1.8964,1.6673332000533063,5.0,0.0,5.0,25.0,10130.0,Normal,Normal_008_window_005.csv,0
0.81,1.2304064369142418,1.5138999999999998,1.4730919862656235,5.0,0.0,5.0,12.5,7881.999999999998,Normal,Normal_008_window_006.csv,0
0.59,0.9601562372864116,0.9219,1.1269427669584644,5.0,0.0,5.0,11.0,4610.000000000001,Normal,Normal_008_window_007.csv,0
0.45,0.792148975887743,0.6275000000000001,0.91104335791443,5.0,0.0,5.0,12.5,3150.0,Normal,Normal_008_window_008.csv,0
0.58,1.031309846748299,1.0636,1.1832159566199232,5.0,0.0,5.0,1.0,5336.0,Normal,Normal_008_window_009.csv,0
0.84,1.180847153530041,1.3944000000000003,1.449137674618944,5.0,0.0,5.0,1.0,6974.000000000001,Normal,Normal_008_window_010.csv,0
1.01,1.445648643343188,2.0899000000000005,1.7635192088548397,9.0,0.0,9.0,12.0,10534.0,Normal,Normal_008_window_011.csv,0
1.01,1.4865732407116712,2.2099,1.797220075561143,9.0,0.0,9.0,5.5,11193.999999999998,Normal,Normal_008_window_012.csv,0
0.9,1.5132745950421558,2.2900000000000005,1.760681686165901,8.0,0.0,8.0,1.0,11451.999999999998,Normal,Normal_008_window_013.csv,0
0.82,1.479053751558746,2.1876000000000007,1.6911534525287764,8.0,0.0,8.0,1.0,10970.0,Normal,Normal_008_window_014.csv,0
0.62,0.903105752390051,0.8156,1.095445115010332,4.0,0.0,4.0,25.0,4320.0,Normal,Normal_009_window_001.csv,0
0.85,1.033198915988591,1.0674999999999997,1.3379088160259651,4.0,0.0,4.0,18.5,5398.0,Normal,Normal_009_window_002.csv,0
1.19,1.5407465722824114,2.3739000000000003,1.9467922333931784,9.0,0.0,9.0,1.0,11882.0,Normal,Normal_009_window_003.csv,0
1.21,1.5766737138672666,2.4859,1.9874606914351791,9.0,0.0,9.0,1.0,12469.999999999998,Normal,Normal_009_window_004.csv,0
0.88,1.1249888888340187,1.2656,1.42828568570857,4.0,0.0,4.0,1.0,6336.0,Normal,Normal_009_window_005.csv,0
0.76,1.16721891691319,1.3624,1.3928388277184118,5.0,0.0,5.0,1.0,6844.000000000001,Normal,Normal_009_window_006.csv,0
0.72,1.3717142559585798,1.8816,1.5491933384829668,9.0,0.0,9.0,1.0,9416.0,Normal,Normal_009_window_007.csv,0
0.85,1.351850583459577,1.8275,1.5968719422671311,9.0,0.0,9.0,10.0,9162.0,Normal,Normal_009_window_008.csv,0
0.99,1.2688183479127342,1.6099,1.6093476939431082,4.0,0.0,4.0,15.0,8061.999999999999,Normal,Normal_009_window_009.csv,0
1.03,1.4996999699939986,2.2491000000000003,1.8193405398660247,9.0,0.0,9.0,10.0,11258.0,Normal,Normal_009_window_010.csv,0
0.9,1.4247806848775009,2.03,1.6852299546352716,9.0,0.0,9.0,1.5,10152.0,Normal,Normal_009_window_011.csv,0
1.04,1.4065560778013797,1.9784000000000004,1.7492855684535902,8.0,0.0,8.0,1.5,10054.000000000002,Normal,Normal_009_window_012.csv,0
1.27,1.5865371095565337,2.5171,2.0322401432901573,9.0,0.0,9.0,1.5,12730.0,Normal,Normal_009_window_013.csv,0
0.96,1.6365818036383024,2.678399999999999,1.8973665961010275,9.0,0.0,9.0,1.0,13423.999999999996,Normal,Normal_010_window_001.csv,0
0.87,1.3831485820402665,1.9131,1.6340134638368191,9.0,0.0,9.0,1.0,9569.999999999998,Normal,Normal_010_window_002.csv,0
0.6,0.9591663046625438,0.9199999999999998,1.131370849898476,4.0,0.0,4.0,5.0,4632.0,Normal,Normal_010_window_003.csv,0
0.73,1.028153685010174,1.0571,1.2609520212918492,4.0,0.0,4.0,21.5,5310.0,Normal,Normal_010_window_004.csv,0
0.89,1.3258582126305962,1.7578999999999996,1.5968719422671311,8.0,0.0,8.0,12.5,8813.999999999998,Normal,Normal_010_window_005.csv,0
0.88,1.343726162579266,1.8056000000000003,1.606237840420901,8.0,0.0,8.0,0.5,9155.999999999998,Normal,Normal_010_window_006.csv,0
0.78,1.3159027319676786,1.7316000000000005,1.5297058540778354,9.0,0.0,9.0,1.0,8786.000000000002,Normal,Normal_010_window_007.csv,0
0.78,1.3234802605252562,1.7516,1.5362291495737217,9.0,0.0,9.0,16.5,8958.0,Normal,Normal_010_window_008.csv,0
0.84,1.1808471535300409,1.3944,1.449137674618944,5.0,0.0,5.0,1.0,7022.000000000001,Normal,Normal_010_window_009.csv,0
0.8,1.3490737563232045,1.82,1.5684387141358125,9.0,0.0,9.0,1.5,9150.0,Normal,Normal_010_window_010.csv,0
0.97,1.681992865621017,2.8291000000000004,1.94164878389476,9.0,0.0,9.0,16.5,14186.0,Normal,Normal_010_window_011.csv,0
0.91,1.5754047099079018,2.4819000000000004,1.8193405398660247,9.0,0.0,9.0,25.0,13094.0,Normal,Normal_010_window_012.csv,0
0.69,1.0926573113286708,1.1939,1.2922847983320085,5.0,0.0,5.0,17.0,6113.999999999999,Normal,Normal_010_window_013.csv,0
0.92,1.2781236246936365,1.6336,1.5748015748023625,5.0,0.0,5.0,1.0,8200.0,Normal,Normal_011_window_001.csv,0
1.01,1.4730580436629102,2.1699,1.786057109949175,8.0,0.0,8.0,1.0,10933.999999999998,Normal,Normal_011_window_002.csv,0
1.06,1.642071862008481,2.696400000000001,1.9544820285692064,9.0,0.0,9.0,1.0,13580.000000000002,Normal,Normal_011_window_003.csv,0
1.04,1.5869467539901898,2.5184,1.8973665961010275,9.0,0.0,9.0,16.5,12610.000000000002,Normal,Normal_011_window_004.csv,0
1.09,1.4972975656161336,2.2419,1.8520259177452132,8.0,0.0,8.0,19.5,11269.999999999998,Normal,Normal_011_window_005.csv,0
1.11,1.5930787802240038,2.5379,1.94164878389476,9.0,0.0,9.0,1.0,12694.0,Normal,Normal_011_window_006.csv,0
0.96,1.482700239428051,2.1984,1.7663521732655694,9.0,0.0,9.0,1.0,11024.0,Normal,Normal_011_window_007.csv,0
0.81,1.3542156401400776,1.8339,1.57797338380595,9.0,0.0,9.0,11.5,9314.0,Normal,Normal_011_window_008.csv,0
1.04,1.7258041603843697,2.9783999999999997,2.0149441679609885,9.0,0.0,9.0,2.0,15180.0,Normal,Normal_011_window_009.csv,0
1.04,1.5551205741035,2.4184,1.8708286933869709,9.0,0.0,9.0,1.0,12220.0,Normal,Normal_011_window_010.csv,0
0.97,1.459143584435747,2.1291,1.752141546793523,9.0,0.0,9.0,1.5,10758.0,Normal,Normal_011_window_011.csv,0
1.13,2.0231411221167943,4.0931000000000015,2.3173260452512934,15.0,0.0,15.0,1.0,20610.0,Normal,Normal_011_window_012.csv,0
1.4,2.2715633383201093,5.16,2.6683328128252666,15.0,0.0,15.0,1.5,25928.0,Normal,Normal_011_window_013.csv,0
0.95,1.745709025009609,3.0475,1.9874606914351791,9.0,0.0,9.0,20.0,15261.999999999998,Normal,Normal_012_window_001.csv,0
0.83,1.5559884318336046,2.4211,1.7635192088548397,9.0,0.0,9.0,23.0,12250.000000000002,Normal,Normal_012_window_002.csv,0
0.69,1.4401041628993372,2.0739000000000005,1.5968719422671311,9.0,0.0,9.0,13.5,10394.0,Normal,Normal_012_window_003.csv,0
0.71,1.1161989070053775,1.2458999999999998,1.3228756555322954,5.0,0.0,5.0,1.5,6253.999999999999,Normal,Normal_012_window_004.csv,0
0.93,1.457772273024837,2.1251,1.7291616465790582,8.0,0.0,8.0,1.0,10630.000000000002,Normal,Normal_012_window_005.csv,0
0.94,1.4270248771482577,2.0364,1.7088007490635062,8.0,0.0,8.0,1.0,10190.0,Normal,Normal_012_window_006.csv,0
0.79,1.160129303138232,1.3459,1.40356688476182,4.0,0.0,4.0,10.5,6730.0,Normal,Normal_012_window_007.csv,0
1.01,1.3747363383572868,1.8899000000000004,1.705872210923198,8.0,0.0,8.0,9.0,9450.000000000002,Normal,Normal_012_window_008.csv,0
1.01,1.5198355174162763,2.3099000000000007,1.8248287590894656,8.0,0.0,8.0,6.0,11574.000000000002,Normal,Normal_012_window_009.csv,0
0.76,1.327554142022087,1.7624000000000004,1.5297058540778354,8.0,0.0,8.0,13.0,8844.000000000002,Normal,Normal_012_window_010.csv,0
1.18,1.7909773867919156,3.2076,2.1447610589527217,9.0,0.0,9.0,1.5,16279.999999999998,Normal,Normal_012_window_011.csv,0
1.26,1.9267589366602145,3.7124000000000006,2.3021728866442674,9.0,0.0,9.0,9.5,18570.0,Normal,Normal_012_window_012.csv,0
0.98,1.4558846108122718,2.1196,1.7549928774784245,9.0,0.0,9.0,17.5,10606.0,Normal,Normal_012_window_013.csv,0
0.89,1.2719669807035088,1.6179,1.5524174696260025,5.0,0.0,5.0,1.0,8202.0,Normal,Normal_013_window_001.csv,0
1.04,1.678809101714665,2.8184,1.9748417658131496,9.0,0.0,9.0,1.0,14123.999999999998,Normal,Normal_013_window_002.csv,0
1.11,1.6303067196083072,2.6578999999999997,1.972308292331602,9.0,0.0,9.0,9.0,13294.0,Normal,Normal_013_window_003.csv,0
1.19,1.54722331936925,2.3939000000000004,1.9519221295943132,9.0,0.0,9.0,1.5,12030.0,Normal,Normal_013_window_004.csv,0
1.23,1.5287576655572326,2.3370999999999995,1.9621416870348585,9.0,0.0,9.0,1.0,11726.0,Normal,Normal_013_window_005.csv,0
0.97,1.33007518584477,1.7690999999999997,1.6462077633154328,7.0,0.0,7.0,1.0,8886.000000000002,Normal,Normal_013_window_006.csv,0
0.75,1.3143439428094916,1.7275,1.5132745950421556,7.0,0.0,7.0,1.0,8678.0,Normal,Normal_013_window_007.csv,0
0.81,1.1549458861782227,1.3339,1.4106735979665883,4.0,0.0,4.0,1.0,6694.000000000001,Normal,Normal_013_window_008.csv,0
0.98,1.3340164916521833,1.7795999999999998,1.6552945357246849,8.0,0.0,8.0,1.0,8996.0,Normal,Normal_013_window_009.csv,0
1.06,1.58,2.4964,1.9026297590440449,9.0,0.0,9.0,10.0,12554.0,Normal,Normal_013_window_010.csv,0
0.98,1.593612248948909,2.5396,1.8708286933869709,9.0,0.0,9.0,1.5,12716.0,Normal,Normal_013_window_011.csv,0
1.03,1.465980900284857,2.1491,1.7916472867168918,8.0,0.0,8.0,1.5,10745.999999999998,Normal,Normal_013_window_012.csv,0
1.3,1.7972200755611427,3.2299999999999995,2.2181073012818837,9.0,0.0,9.0,1.0,16350.000000000002,Normal,Normal_013_window_013.csv,0
1.28,1.8443427013437603,3.4015999999999997,2.244994432064365,8.0,0.0,8.0,1.5,17025.999999999996,Normal,Normal_014_window_001.csv,0
1.3,1.6522711641858303,2.7299999999999995,2.102379604162864,8.0,0.0,8.0,1.0,13721.999999999996,Normal,Normal_014_window_002.csv,0
0.98,1.636948380371232,2.6796,1.9078784028338915,9.0,0.0,9.0,1.0,13495.999999999998,Normal,Normal_014_window_003.csv,0
0.72,1.3862178760930763,1.9216,1.5620499351813308,9.0,0.0,9.0,1.0,9679.999999999998,Normal,Normal_014_window_004.csv,0
0.62,1.2944496900227525,1.6756,1.4352700094407325,9.0,0.0,9.0,16.0,8578.0,Normal,Normal_014_window_005.csv,0
0.74,1.4256226709757387,2.0323999999999995,1.606237840420901,9.0,0.0,9.0,3.0,10324.000000000002,Normal,Normal_014_window_006.csv,0
0.91,1.470340096712322,2.1619,1.7291616465790582,8.0,0.0,8.0,2.5,10810.0,Normal,Normal_014_window_007.csv,0
0.91,1.4635231463834113,2.1419,1.7233687939614086,8.0,0.0,8.0,23.0,10709.999999999998,Normal,Normal_014_window_008.csv,0
0.7,1.0908712114635712,1.1899999999999995,1.296148139681572,5.0,0.0,5.0,4.5,5950.0,Normal,Normal_014_window_009.csv,0
0.74,1.1884443613396465,1.4123999999999994,1.4,9.0,0.0,9.0,1.0,7133.999999999999,Normal,Normal_014_window_010.csv,0
0.8,1.296148139681572,1.6799999999999995,1.5231546211727816,9.0,0.0,9.0,1.0,8561.999999999998,Normal,Normal_014_window_011.csv,0
0.94,1.2555476892575606,1.5763999999999996,1.5684387141358125,5.0,0.0,5.0,1.5,7889.999999999999,Normal,Normal_014_window_012.csv,0
1.2,1.624807680927192,2.64,2.019900987672416,8.0,0.0,8.0,1.5,13297.999999999996,Normal,Normal_014_window_013.csv,0
1.05,1.423903086589814,2.0274999999999994,1.7691806012954132,5.0,0.0,5.0,1.0,10198.0,Normal,Normal_015_window_001.csv,0
0.74,1.2379014500355026,1.5323999999999998,1.4422205101855958,5.0,0.0,5.0,1.0,7669.999999999998,Normal,Normal_015_window_002.csv,0
0.56,1.2273548794053006,1.5064,1.3490737563232045,9.0,0.0,9.0,1.0,7659.999999999999,Normal,Normal_015_window_003.csv,0
0.88,1.7278888853164145,2.9856000000000007,1.9390719429665315,9.0,0.0,9.0,12.5,15439.999999999996,Normal,Normal_015_window_004.csv,0
1.06,1.963771880845634,3.8564,2.23159136044214,9.0,0.0,9.0,12.5,19354.0,Normal,Normal_015_window_005.csv,0
0.9,1.7058722109231983,2.9100000000000006,1.9287301521985911,9.0,0.0,9.0,1.0,14551.999999999998,Normal,Normal_015_window_006.csv,0
0.9,1.2922847983320087,1.6700000000000004,1.5748015748023625,5.0,0.0,5.0,1.0,8368.0,Normal,Normal_015_window_007.csv,0
0.96,1.5742934923323542,2.4784,1.8439088914585773,9.0,0.0,9.0,6.0,12391.999999999996,Normal,Normal_015_window_008.csv,0
0.92,1.7359723500102184,3.0136000000000007,1.96468827043885,9.0,0.0,9.0,1.0,15140.0,Normal,Normal_015_window_009.csv,0
1.01,1.499966666296288,2.2499,1.8083141320025125,9.0,0.0,9.0,2.0,11249.999999999998,Normal,Normal_015_window_010.csv,0
1.12,1.7508854902591429,3.0655999999999994,2.078460969082653,11.0,0.0,11.0,15.5,15616.0,Normal,Normal_015_window_011.csv,0
0.98,1.7376996288196642,3.019599999999999,1.994993734326,11.0,0.0,11.0,1.5,15147.999999999998,Normal,Normal_015_window_012.csv,0
0.81,1.2140428328522843,1.4739000000000002,1.4594519519326423,5.0,0.0,5.0,1.0,7382.0,Normal,Normal_015_window_013.csv,0
0.72,1.3347658970770868,1.7816000000000003,1.51657508881031,8.0,0.0,8.0,1.0,8980.0,Normal,Normal_016_window_001.csv,0
0.73,1.198791057691039,1.4371,1.40356688476182,4.0,0.0,4.0,1.0,7190.000000000001,Normal,Normal_016_window_002.csv,0
0.97,1.276362017610991,1.6291,1.6031219541881396,4.0,0.0,4.0,18.0,8146.0,Normal,Normal_016_window_003.csv,0
0.88,1.2828094168659665,1.6456000000000004,1.5556349186104046,5.0,0.0,5.0,1.0,8278.0,Normal,Normal_016_window_004.csv,0
0.8,1.4628738838327793,2.14,1.6673332000533063,8.0,0.0,8.0,1.0,10772.0,Normal,Normal_016_window_005.csv,0
0.77,1.3553966209195003,1.8370999999999995,1.5588457268119895,8.0,0.0,8.0,1.0,9198.0,Normal,Normal_016_window_006.csv,0
0.82,1.4857994481086605,2.2076,1.697056274847714,9.0,0.0,9.0,2.0,11136.0,Normal,Normal_016_window_007.csv,0
0.84,1.6414627622946552,2.6943999999999995,1.8439088914585773,9.0,0.0,9.0,17.5,13473.999999999998,Normal,Normal_016_window_008.csv,0
0.98,1.7319353336657808,2.999599999999999,1.98997487421324,9.0,0.0,9.0,1.0,15285.999999999996,Normal,Normal_016_window_009.csv,0
