Time_ms,Microphone
10038,354
10059,340
10081,384
10102,321
10124,368
10146,361
10167,360
10189,365
10211,452
10232,477
10254,363
10275,359
10297,349
10319,375
10340,397
10362,360
10384,365
10405,353
10427,385
10449,394
10470,387
10492,355
10513,361
10535,410
10557,337
10578,353
10600,347
10622,302
10643,383
10665,370
10687,314
10708,354
10730,358
10751,360
10773,325
10795,363
10816,355
10838,368
10860,333
10881,370
10903,361
10924,337
10946,402
10968,360
10989,342
11011,520
11033,388
11054,354
11076,368
11098,387
11119,535
11141,372
11162,372
11184,336
11206,383
11227,378
11249,479
11271,377
11292,399
11314,359
11336,407
11357,339
11379,350
11400,372
11422,365
11444,374
11465,371
11487,388
11509,344
11530,378
11552,321
11573,335
11595,303
11617,362
11638,357
11660,361
11682,329
11703,505
11725,366
11747,508
11768,497
11790,378
11811,348
11833,508
11855,375
11876,374
11898,407
11920,339
11941,373
11963,357
11985,345
12006,507
12028,544
12049,432
12071,363
12093,322
12114,316
12136,491
12158,364
12179,476
12201,373
12222,353
12244,377
12266,478
12287,378
12309,514
12331,354
12352,390
12374,376
12396,359
12417,444
12439,431
12460,354
12482,459
12504,357
12525,378
12547,396
12569,345
12590,378
12612,366
12634,526
12655,367
12677,369
12698,394
12720,366
12742,374
12763,342
12785,476
12807,343
12828,372
12850,487
12871,394
12893,379
12915,332
12936,310
12958,386
12980,358
13001,351
13023,373
13045,376
13066,358
13088,341
13109,379
13131,370
13153,501
13174,333
13196,463
13218,331
13239,367
13261,379
13283,356
13304,382
13326,360
13347,362
13369,386
13391,337
13412,383
13434,354
13456,368
13477,362
13499,324
13520,345
13542,365
13564,374
13585,404
13607,413
13629,444
13650,386
13672,380
13694,382
13715,354
13737,322
13758,360
13780,378
13802,425
13823,359
13845,364
13867,324
13888,361
13910,366
13932,452
13953,528
13975,361
13996,353
14018,442
14040,436
14061,368
14083,370
14105,433
14126,370
14148,367
14169,382
14191,365
14213,358
14234,381
14256,358
14278,383
14299,356
14321,364
14343,392
14364,360
14386,441
14407,353
14429,376
14451,482
14472,383
14494,391
14516,368
14537,329
14559,340
14581,359
14602,372
14624,523
14645,402
14667,389
14689,361
14710,359
14732,370
14754,349
14775,372
14797,394
14819,532
14840,361
14862,372
14883,359
14905,376
14927,363
14948,363
14970,508
14992,501
15013,361
15035,438
15056,354
15078,376
15100,390
15121,334
15143,358
15165,361
15186,383
15208,358
15230,349
15251,356
15273,469
15294,364
15316,338
15338,378
15359,390
15381,353
15403,527
15424,383
15446,394
15467,342
15489,346
