Time_ms,Microphone
8156,379
8178,378
8199,351
8221,377
8243,358
8264,388
8286,363
8308,356
8329,481
8351,388
8372,346
8394,363
8416,383
8437,361
8459,390
8481,372
8502,367
8524,333
8546,376
8567,370
8589,452
8610,378
8632,325
8654,379
8675,365
8697,373
8719,517
8740,369
8762,355
8783,355
8805,355
8827,381
8848,427
8870,372
8892,389
8913,368
8935,380
8957,373
8978,367
9000,365
9021,527
9043,377
9065,374
9086,374
9108,372
9130,354
9151,369
9173,367
9195,492
9216,374
9238,362
9259,346
9281,374
9303,395
9324,411
9346,361
9368,370
9389,363
9411,317
9432,383
9454,364
9476,384
9497,324
9519,385
9541,427
9562,353
9584,380
9606,535
9627,351
9649,382
9670,371
9692,365
9714,390
9735,361
9757,321
9779,366
9800,348
9822,366
9844,364
9865,379
9887,343
9908,383
9930,367
9952,358
9973,318
9995,369
10017,366
10038,354
10060,423
10081,345
10103,327
10125,375
10146,390
10168,346
10190,454
10211,498
10233,374
10255,376
10276,362
10298,394
10319,339
10341,325
10363,372
10384,351
10406,378
10428,359
10449,395
10471,367
10493,366
10514,388
10536,357
10557,472
10579,523
10601,398
10622,355
10644,381
10666,381
10687,377
10709,357
10730,404
10752,345
10774,524
10795,373
10817,327
10839,378
10860,364
10882,343
10904,382
10925,438
10947,373
10968,350
10990,383
11012,376
11033,370
11055,357
11077,478
11098,360
11120,517
11142,360
11163,395
11185,381
11206,360
11228,368
11250,372
11271,359
11293,354
11315,481
11336,406
11358,336
11379,339
11401,348
11423,507
11444,370
11466,353
11488,360
11509,385
11531,432
11553,359
11574,414
11596,389
11617,436
11639,382
11661,365
11682,376
11704,332
11726,374
11747,353
11769,494
11791,363
11812,376
11834,462
11855,496
11877,363
11899,459
11920,356
11942,552
11964,338
11985,363
12007,366
12028,362
12050,451
12072,408
12093,525
12115,388
12137,398
12158,362
12180,351
12202,370
12223,372
12245,395
12266,353
12288,375
12310,360
12331,360
12353,383
12375,332
12396,386
12418,354
12440,349
12461,366
12483,368
12504,376
12526,389
12548,360
12569,370
12591,362
12613,360
12634,373
12656,370
12677,418
12699,374
12721,349
12742,338
12764,389
12786,522
12807,378
12829,344
12851,372
12872,386
12894,371
12915,417
12937,378
12959,385
12980,372
13002,380
13024,387
13045,528
13067,515
13089,380
13110,503
13132,372
13153,375
13175,331
13197,375
13218,373
13240,485
13262,405
13283,355
13305,364
13326,385
13348,461
13370,521
13391,355
13413,362
13435,374
13456,370
13478,364
13500,345
13521,417
13543,330
13564,380
13586,389
13608,361
13629,363
13651,537
13673,522
13694,388
13716,290
13738,348
13759,344
13781,376
13802,358
13824,398
13846,367
13867,362
13889,345
13911,387
13932,487
13954,455
13975,396
13997,417
14019,372
14040,323
14062,378
14084,386
14105,359
14127,366
14149,372
14170,499
14192,358
14213,387
14235,518
14257,380
14278,375
14300,365
14322,360
14343,361
14365,357
14387,373
14408,366
14430,368
14451,356
14473,374
14495,367
14516,335
14538,369
14560,353
14581,371
14603,329
14624,350
14646,331
14668,374
14689,379
14711,363
14733,533
14754,316
14776,369
14798,376
14819,342
14841,376
14862,376
14884,382
14906,520
14927,360
14949,445
14971,476
14992,334
15014,380
15036,359
15057,373
15079,371
15100,370
15122,362
15144,379
15165,365
