Time_ms,Microphone
12309,374
12331,483
12353,450
12374,445
12396,365
12417,359
12439,356
12461,393
12482,412
12504,361
12526,338
12547,355
12569,378
12591,513
12612,350
12634,385
12655,354
12677,369
12699,364
12720,354
12742,368
12764,361
12785,450
12807,324
12828,374
12850,469
12872,327
12893,339
12915,347
12937,375
12958,363
12980,354
13002,376
13023,354
13045,388
13066,365
13088,340
13110,501
13131,376
13153,340
13175,331
13196,378
13218,357
13240,345
13261,519
13283,379
13304,389
13326,362
13348,386
13369,340
13391,367
13413,391
13434,357
13456,473
13477,373
13499,351
13521,330
13542,351
13564,412
13586,449
13607,439
13629,485
13651,363
13672,492
13694,371
13715,368
13737,402
13759,369
13780,498
13802,351
13824,350
13845,377
13867,365
13889,382
13910,342
13932,463
13953,383
13975,353
13997,379
14018,372
14040,353
14062,388
14083,367
14105,321
14126,389
14148,495
14170,360
14191,363
14213,366
14235,397
14256,453
14278,361
14300,364
14321,391
14343,461
14364,377
14386,358
14408,361
14429,356
14451,357
14473,343
14494,357
14516,344
14538,389
14559,381
14581,349
14602,385
14624,307
14646,379
14667,378
14689,376
14711,358
14732,367
14754,525
14775,363
14797,427
14819,365
14840,379
14862,382
14884,380
14905,395
14927,364
14949,365
14970,391
14992,385
15013,359
15035,364
15057,318
15078,380
15100,516
15122,374
15143,392
15165,366
15187,358
15208,385
15230,336
15251,381
15273,381
15295,372
15316,381
