Time_ms,Microphone
8134,335
8156,508
8177,380
8199,467
8221,377
8242,356
8264,365
8285,339
8307,378
8329,397
8350,361
8372,351
8394,410
8415,364
8437,349
8459,388
8480,341
8502,373
8523,360
8545,374
8567,449
8588,375
8610,369
8632,374
8653,348
8675,326
8697,388
8718,358
8740,311
8761,361
8783,380
8805,375
8826,365
8848,340
8870,361
8891,430
8913,346
8934,345
8956,436
8978,358
8999,361
9021,375
9043,415
9064,525
9086,380
9108,374
9129,439
9151,502
9172,527
9194,503
9216,343
9237,434
9259,418
9281,360
9302,355
9324,399
9346,481
9367,374
9389,357
9410,358
9432,373
9454,497
9475,372
9497,358
9519,537
9540,514
9562,369
9583,354
9605,505
9627,361
9648,346
9670,378
9692,385
9713,359
9735,361
9757,362
9778,397
9800,371
9821,378
9843,361
9865,505
9886,458
9908,360
9930,356
9951,369
9973,372
9995,372
10016,374
10038,366
10059,363
10081,355
10103,498
10124,382
10146,420
10168,342
10189,360
10211,459
10233,368
10254,351
10276,424
10297,316
10319,388
10341,319
10362,367
10384,360
10406,388
10427,360
10449,317
10470,370
10492,359
10514,498
10535,383
10557,494
10579,349
10600,348
10622,380
10644,328
10665,388
10687,365
10708,339
10730,356
10752,369
10773,358
10795,366
10817,367
10838,392
10860,314
10881,368
10903,396
10925,377
10946,357
10968,467
10990,360
11011,350
11033,481
11055,382
11076,390
11098,321
11119,370
11141,367
11163,348
11184,372
11206,388
11228,359
11249,375
11271,405
11293,436
11314,530
11336,365
11357,362
11379,343
11401,374
11422,354
11444,498
11466,514
11487,498
11509,444
11530,368
11552,347
11574,377
11595,358
11617,363
11639,365
11660,326
11682,354
11704,394
11725,362
11747,470
11768,361
11790,353
11812,374
11833,372
11855,391
11877,385
11898,376
11920,503
11942,368
11963,444
11985,387
12006,322
12028,372
12050,354
12071,368
12093,507
12115,366
12136,488
12158,506
12179,361
12201,382
12223,370
12244,384
12266,377
12288,356
12309,386
12331,360
12353,393
12374,412
12396,529
12417,353
12439,367
12461,380
12482,366
12504,394
12526,370
12547,375
12569,346
12591,345
12612,406
12634,485
12655,369
12677,357
12699,373
12720,326
12742,507
12764,471
12785,391
12807,363
12828,370
12850,359
12872,326
12893,403
12915,374
12937,353
12958,332
12980,357
13002,372
13023,359
13045,490
13066,362
13088,347
13110,352
13131,376
13153,501
13175,436
13196,368
13218,362
13240,370
13261,534
13283,380
13304,366
13326,436
13348,323
13369,358
13391,463
13413,363
13434,353
13456,499
13477,430
13499,358
13521,382
13542,339
13564,379
13586,336
13607,353
13629,484
13651,392
13672,338
13694,356
13715,395
13737,368
13759,371
13780,429
13802,354
13824,361
13845,368
13867,494
13889,466
13910,489
13932,368
13953,381
13975,347
13997,322
14018,389
14040,360
14062,364
14083,376
14105,377
14126,514
14148,333
14170,326
14191,355
14213,362
14235,366
14256,374
14278,367
14300,389
14321,381
14343,364
14364,449
14386,400
14408,346
14429,375
14451,407
14473,412
14494,313
14516,385
14538,385
14559,355
14581,380
14602,369
14624,334
14646,367
14667,325
14689,374
14711,490
14732,363
14754,526
14775,330
14797,341
14819,393
14840,383
14862,348
14884,364
14905,349
14927,375
14949,379
14970,323
14992,353
15013,371
15035,490
15057,358
15078,357
15100,389
15122,363
15143,481
15165,345
15187,373
15208,383
15230,390
15251,379
15273,349
15295,356
15316,387
15338,359
15360,503
15381,517
15403,380
15425,355
15446,362
15468,381
15489,316
15511,421
15533,506
15554,378
15576,500
15598,382
15619,380
15641,366
15662,479
