Time_ms,Microphone
5928,371
5949,337
5971,529
5993,366
6014,376
6036,386
6058,383
6079,365
6101,365
6122,353
6144,501
6166,377
6187,394
6209,361
6231,340
6252,372
6274,323
6296,397
6317,378
6339,391
6360,357
6382,374
6404,334
6425,380
6447,347
6469,467
6490,388
6512,340
6534,501
6555,357
6577,341
6598,377
6620,380
6642,340
6663,468
6685,462
6707,349
6728,369
6750,430
6771,353
6793,429
6815,366
6836,375
6858,348
6880,332
6901,357
6923,360
6945,336
6966,360
6988,348
7009,462
7031,366
7053,393
7074,354
7096,311
7118,386
7139,369
7161,363
7183,390
7204,341
7226,368
7247,380
7269,336
7291,498
7312,358
7334,370
7356,376
7377,364
7399,332
7420,365
7442,507
7464,492
7485,378
7507,385
7529,359
7550,375
7572,386
7594,310
7615,435
7637,380
7658,324
7680,363
7702,372
7723,516
7745,316
7767,510
7788,389
7810,355
7832,372
7853,355
7875,390
7896,360
7918,373
7940,396
7961,361
7983,367
8005,348
8026,325
8048,379
8070,389
8091,376
8113,351
8134,332
8156,400
8178,369
8199,372
8221,356
8243,367
8264,351
8286,461
8307,371
8329,389
8351,358
8372,430
8394,493
8416,524
8437,364
8459,358
8481,492
8502,385
8524,493
8545,342
8567,354
8589,378
8610,525
8632,537
8654,386
8675,353
8697,367
8718,357
8740,443
8762,329
8783,385
8805,374
8827,370
8848,373
8870,387
8892,341
8913,380
8935,468
8956,382
8978,360
9000,362
9021,345
9043,326
9065,377
9086,376
9108,373
9130,330
9151,364
9173,385
9194,362
9216,355
9238,496
9259,357
9281,347
9303,391
9324,323
9346,357
9367,362
9389,365
9411,339
9432,344
9454,410
9476,371
9497,370
9519,378
9541,374
9562,376
9584,393
9605,364
9627,330
9649,500
9670,372
9692,372
9714,340
9735,430
9757,362
9779,344
9800,385
9822,349
9843,328
9865,520
9887,375
9908,359
9930,449
9952,370
9973,362
9995,351
10016,369
10038,351
10060,465
10081,475
10103,347
10125,366
10146,359
10168,398
10190,314
10211,350
10233,475
10254,470
10276,324
10298,364
10319,377
10341,360
10363,372
10384,374
10406,367
10428,316
10449,389
10471,365
10492,427
10514,519
10536,369
10557,389
10579,360
10601,379
10622,350
10644,426
10665,347
10687,365
10709,383
10730,347
10752,324
10774,369
10795,377
10817,342
10839,363
10860,355
10882,377
10903,485
10925,367
10947,408
10968,382
10990,472
11012,368
11033,370
11055,385
11077,364
11098,357
11120,379
11141,365
11163,366
11185,369
11206,336
11228,369
11250,378
11271,528
11293,379
11314,369
11336,385
11358,334
11379,370
11401,521
11423,305
11444,397
11466,481
11488,387
11509,368
11531,327
11552,379
11574,367
11596,343
11617,370
11639,348
11661,356
11682,342
11704,362
11726,368
11747,369
11769,396
11790,328
11812,467
11834,388
11855,517
11877,347
11899,364
11920,360
11942,369
11963,361
11985,376
12007,393
12028,341
12050,391
12072,385
12093,386
12115,363
12137,369
12158,368
12180,371
12201,377
12223,392
12245,344
12266,415
12288,340
12310,485
12331,374
12353,350
12375,466
12396,375
12418,341
12439,516
12461,370
12483,379
12504,370
12526,311
12548,371
12569,498
12591,521
12612,413
12634,379
12656,323
12677,379
12699,523
12721,375
12742,485
12764,388
12786,341
12807,361
12829,516
12850,361
12872,369
12894,384
12915,383
12937,346
12959,382
12980,362
13002,467
13024,387
13045,356
13067,407
13088,337
13110,362
13132,370
13153,354
13175,517
13197,413
13218,420
13240,361
13262,361
13283,369
13305,365
13326,383
13348,367
13370,413
13391,361
13413,373
13435,393
13456,365
13478,362
13499,395
13521,341
13543,316
13564,396
13586,385
13608,451
13629,356
13651,363
13673,364
13694,381
13716,374
13737,353
13759,374
13781,323
13802,355
13824,490
13846,334
13867,365
13889,356
13910,314
13932,331
13954,417
13975,363
13997,360
14019,358
14040,505
14062,461
14084,497
14105,381
14127,432
14148,515
14170,330
14192,455
14213,362
14235,387
14257,346
14278,377
14300,364
14322,412
14343,415
14365,425
14386,364
14408,393
14430,357
14451,513
14473,359
14495,371
14516,377
14538,374
14559,358
14581,331
14603,384
14624,444
14646,328
14668,366
14689,363
14711,375
14733,520
14754,377
14776,372
14797,378
14819,377
14841,354
14862,440
14884,361
14906,322
14927,370
14949,367
14971,378
14992,382
15014,367
15035,343
15057,383
15079,363
15100,380
15122,355
15144,365
15165,357
15187,380
15208,365
15230,365
15252,333
15273,370
15295,370
15317,469
15338,364
15360,370
15382,359
15403,332
15425,384
15446,498
15468,351
15490,353
15511,342
15533,364
15555,354
