Ax_Mean,Ax_Std,Ax_Variance,Ax_RMS,Ax_Maximum,Ax_Minimum,Ax_Peak_to_Peak,Ay_Mean,Ay_Std,Ay_Variance,Ay_RMS,Ay_Maximum,Ay_Minimum,Ay_Peak_to_Peak,Az_Mean,Az_Std,Az_Variance,Az_RMS,Az_Maximum,Az_Minimum,Az_Peak_to_Peak,Gx_Mean,Gx_Std,Gx_Variance,Gx_RMS,Gx_Maximum,Gx_Minimum,Gx_Peak_to_Peak,Gy_Mean,Gy_Std,Gy_Variance,Gy_RMS,Gy_Maximum,Gy_Minimum,Gy_Peak_to_Peak,Gz_Mean,Gz_Std,Gz_Variance,Gz_RMS,Gz_Maximum,Gz_Minimum,Gz_Peak_to_Peak,AccelMag_Mean,AccelMag_Std,AccelMag_Variance,AccelMag_RMS,AccelMag_Maximum,AccelMag_Minimum,AccelMag_Peak_to_Peak,GyroMag_Mean,GyroMag_Std,GyroMag_Variance,GyroMag_RMS,GyroMag_Maximum,GyroMag_Minimum,GyroMag_Peak_to_Peak
0.3531,2.748006439220985,7.551539389999999,2.7705990327003294,6.95,-8.26,15.21,0.5776999999999999,8.148251451078323,66.39400171,8.16870485450417,17.92,-18.46,36.38,7.7933,3.3504913236717986,11.22579211,8.483001650359382,19.61,-3.66,23.27,0.3853999999999999,3.1284591798519603,9.78725684,3.152108817918569,4.37,-4.37,8.74,-0.0707999999999999,1.729550045532074,2.99134336,1.73099855574752,2.73,-4.37,7.1,-0.1968999999999999,2.1423523029604628,4.589673389999999,2.1513816490804225,4.37,-4.37,8.74,11.550767094297187,3.597923641949796,12.94505453330128,12.098151718341112,22.595986369264786,4.0826829414001775,18.513303427864606,3.77286707274346,1.82374972279866,3.3260630514081884,4.190535645952675,7.569062029075994,0.3753664875824692,7.193695541493525
-0.2706999999999999,2.07282138883214,4.296588509999999,2.090422684530571,8.1,-13.67,21.77,0.4418999999999999,2.642066499920091,6.980515390000001,2.6787666938350565,5.82,-6.94,12.760000000000002,9.6564,2.3264662129504483,5.41244504,9.932698827609746,19.61,5.2,14.41,-0.0875,1.3145389876302642,1.7280127499999998,1.3174479116837978,3.06,-4.08,7.140000000000001,0.0087999999999999,0.4964378712386878,0.24645056,0.4965158607738528,1.41,-1.1,2.51,-0.0041999999999999,0.4978316582942471,0.24783636,0.4978493748112977,1.44,-1.61,3.05,10.168626111897028,2.608295803095563,6.803206996445928,10.497817106427412,24.556168267871108,5.904938611027213,18.651229656843896,1.1224637294617985,0.9849498342772136,0.9701261760427102,1.4933355282721965,4.133049721452671,0.0979795897113271,4.035070131741343
0.2350999999999999,1.559730422220455,2.43275899,1.57734935889295,5.19,-4.34,9.53,0.7447,1.712553914479775,2.9328409100000004,1.867463252650504,5.15,-3.38,8.530000000000001,9.6805,2.4353900611606343,5.931124749999999,9.982144308714435,19.61,2.09,17.52,-0.0691,0.1796668862088949,0.03228019,0.1924967532193725,0.35,-0.46,0.81,0.0389,0.0744297655511556,0.00553979,0.0839821409586586,0.23,-0.15,0.38,-0.0035,0.0289956893347959,0.00084075,0.0292061637330204,0.07,-0.09,0.16,9.998205981438876,2.377926019185593,5.654532152719841,10.277093703961253,20.227177262287487,2.204948979001555,18.022228283285934,0.1798109039605553,0.112378996333336,0.0126290388168879,0.2120400905489337,0.4656178690729126,0.02,0.4456178690729126
0.0319999999999999,6.235068564177944,38.87608,6.235150679815203,19.61,-19.61,39.22,-0.7613000000000002,9.84440507648888,96.91231131,9.873798104073224,19.61,-19.61,39.22,6.9889,6.206884386711259,38.52541379,9.347199420147192,19.61,-19.61,39.22,0.2593,3.2501317680980257,10.563356509999998,3.260459016764357,4.37,-4.37,8.74,-0.0775999999999999,0.8307106836919819,0.6900802399999999,0.8343272739159376,1.87,-4.37,6.24,0.0363999999999999,2.1311731604916577,4.5418990400000006,2.131483990087657,4.37,-4.37,8.74,13.817042036510404,5.729614241928033,32.82847936130455,14.95791195321058,33.96551633642569,4.309767975193096,29.65574836123259,3.4527925284040912,1.9869933960123989,3.9481427557968862,3.983706691010272,6.793099439872789,0.1835755975068582,6.60952384236593
0.2423999999999999,1.2516382224908285,1.5665982400000005,1.2748945054395675,3.33,-3.23,6.5600000000000005,-0.2105999999999999,1.550168906925952,2.40302364,1.5644091536423586,6.44,-5.14,11.58,10.0451,1.3409545070583118,1.7981589899999997,10.134209046590662,19.61,7.04,12.57,-0.0616,0.1641750285518476,0.02695344,0.1753510764152875,0.37,-0.6,0.97,0.0272,0.087052627760453,0.00757816,0.0912030701237628,0.24,-0.58,0.82,-0.0088,0.0334747666160647,0.00112056,0.0346121365997535,0.14,-0.14,0.28,10.24722076808234,1.3301847729477163,1.7693915301819685,10.333195294776925,19.74399655591542,7.19967360371288,12.54432295220254,0.1517736439826456,0.1312583749412933,0.0172287609922291,0.2006589145789441,0.7001428425685718,0.0,0.7001428425685718
0.1343,2.610500049798889,6.814710510000001,2.613952371410007,16.9,-4.58,21.48,0.3412,3.8831251022855287,15.078660559999996,3.898086453633373,14.43,-12.61,27.04,9.8899,1.3793661551596803,1.90265099,9.985628322744644,19.61,6.37,13.239999999999998,-0.0503999999999999,0.9597634291845047,0.92114584,0.9610858442407731,2.08,-2.53,4.609999999999999,0.0451,0.2175154937010235,0.0473129899999999,0.2221418465755608,0.89,-0.4,1.29,-0.0142999999999999,0.6516613460993371,0.42466251,0.651818226195003,1.49,-1.71,3.2,10.783654323537178,2.3352510422774406,5.453397430457873,11.033612191843616,29.63759436931412,8.583507441599851,21.054086927714263,0.9146014192475692,0.7492691398358349,0.561404243910332,1.1823282116231515,2.6927495241852704,0.0244948974278317,2.6682546267574385
1.7157,5.4699512347003605,29.92036651,5.73271253421973,16.34,-17.76,34.1,-0.3516999999999999,11.14704813437172,124.25668211000004,11.152594989508046,19.61,-19.61,39.22,6.559500000000002,5.020504631010712,25.205466750000006,8.26029702855775,19.61,-12.45,32.06,0.4581999999999999,3.4360484222432026,11.806428760000005,3.466464481283488,4.37,-4.37,8.74,-0.0625999999999999,1.1197549910583118,1.25385124,1.1215034551886145,4.37,-4.09,8.46,0.1589999999999999,2.821314764431647,7.959817,2.8257915705161274,4.37,-4.37,8.74,14.099701303719,5.164813466709588,26.67529814590471,15.015887419663214,31.826526671944585,6.834303183207488,24.992223488737096,4.224431806682047,1.8475442919435148,3.4134199106930634,4.610774772204776,7.569062029075994,0.6531462317123172,6.9159157973636765
1.7669,4.111682306550446,16.90593139,4.475250495782331,19.61,-5.78,25.39,0.8412000000000001,9.724307716233584,94.56216056,9.760623853012676,19.61,-19.61,39.22,7.9364,3.536450061855815,12.50647904,8.688666410905645,19.61,-1.36,20.97,0.2643,3.385728948099655,11.463160509999996,3.396029299049112,4.37,-4.37,8.74,-0.0152999999999999,1.2631638492293864,1.59558291,1.2632565060192644,4.15,-4.37,8.52,-0.0709999999999999,2.2711140438119792,5.157959,2.2722235805483577,4.37,-4.37,8.74,12.97676925449473,4.732232952380965,22.394028715600268,13.812695935261878,30.77396627020963,2.9801677805116946,27.79379848969793,3.9197337719773615,1.710999461373416,2.927519156820119,4.276895135492569,6.361910090530988,0.1920937271229854,6.169816363408002
0.5718,5.660832338093048,32.04502276,5.689637774059083,19.61,-19.61,39.22,0.1358999999999998,10.26115861830427,105.29137619,10.262058516691472,19.61,-19.61,39.22,7.437200000000001,5.037064637266431,25.37202016,8.982425284966194,19.61,-14.71,34.32,0.3158,3.0845963042187545,9.51473436,3.100719916406512,4.37,-4.37,8.74,0.0116999999999999,1.6257300237124244,2.64299811,1.6257721242535803,4.37,-4.37,8.74,-0.0076,2.255787720509179,5.08857824,2.255800523095959,4.37,-4.37,8.74,13.791814272358303,5.305812480362804,28.15164607677369,14.777204979291586,31.53417669767201,5.164436077637132,26.369740620034875,3.720497919992361,1.8719322176116628,3.504130227332518,4.164881150765289,7.1673356276931806,0.2922327839240491,6.875102843769131
1.0872,3.440033744020544,11.83383216,3.607746665163728,9.24,-11.25,20.49,0.6918,7.514222165999619,56.46353476,7.546000397561611,19.61,-19.61,39.22,8.314400000000001,2.6869455967696854,7.21967664,8.737787134051734,13.58,-1.29,14.87,0.0525,2.650942615372879,7.02749675,2.6514624266619355,4.37,-4.37,8.74,0.1312,1.7191627497127782,2.9555205600000005,1.7241618253516693,4.37,-4.37,8.74,-0.3147,1.795850469833165,3.22507891,1.823215565971287,4.11,-4.37,8.48,11.51627646156781,3.698953698106958,13.68225846073914,12.095738175076375,21.441849267262374,2.9818618344920007,18.45998743277037,3.237216707703988,1.6874625884333416,2.847529987362153,3.6506303565274862,6.891755944605119,0.4496665431183423,6.442089401486777
