Mean,Std,Variance,RMS,Maximum,Minimum,Peak_to_Peak,Dominant_Frequency,Spectral_Energy
51.23,97.98763748555224,9601.5771,110.57165097799708,404.0,0.0,404.0,5.5,48009398.0
78.29,220.87350655975013,48785.10589999998,234.3382811236781,896.0,0.0,896.0,5.5,243930430.00000003
0.65,0.9836157786453,0.9675,1.1789826122551597,4.0,0.0,4.0,25.0,5150.000000000001
47.92,92.24333905491495,8508.833599999998,103.94787155108084,365.0,0.0,365.0,5.0,42564975.99999999
57.73,178.23455641373252,31767.5571,187.35076727891988,842.0,0.0,842.0,5.5,159934466.00000003
65.68,196.1679321397868,38481.85759999999,206.87126431672428,880.0,0.0,880.0,6.0,195213000.0
112.82,277.6562759960596,77093.00760000004,299.7021187779626,910.0,0.0,910.0,6.0,391150230.00000006
35.02,48.24810462598505,2327.8796,59.6177825820451,161.0,0.0,161.0,5.0,11645016.000000002
76.98,242.6928091229734,58899.79959999999,254.608955066392,1023.0,0.0,1023.0,5.5,296373046.0
21.16,32.56554006922041,1060.5144000000005,38.83632320392856,119.0,0.0,119.0,5.5,5307179.999999999
1.18,1.8186808406094788,3.3076000000000003,2.16794833886788,11.0,0.0,11.0,1.0,16988.0
88.81,134.14467525772312,17994.793899999997,160.87886747488,417.0,0.0,417.0,5.5,90064282.0
1.12,1.6749925372968084,2.8056,2.0149441679609885,9.0,0.0,9.0,2.0,14046.0
23.33,27.87294566420994,776.9010999999997,36.34817739584752,91.0,0.0,91.0,6.0,3885050.0
0.83,1.3494813818649,1.8211,1.5842979517754858,8.0,0.0,8.0,1.0,9118.0
69.74,126.20171314209642,15926.872399999997,144.18925063956743,422.0,0.0,422.0,5.5,79635244.00000001
106.41,146.80034707043438,21550.3419,181.3103141026456,627.0,0.0,627.0,6.0,108067722.0
22.71,33.304742905478186,1109.2058999999997,40.31066856304916,99.0,0.0,99.0,5.0,5548841.999999999
69.64,111.81945447908426,12503.590399999995,131.73200066802295,424.0,0.0,424.0,5.5,62518080.0
56.91,99.65431199902991,9930.9819,114.75944405581616,355.0,0.0,355.0,5.5,49771553.99999999
52.99,105.04070591918163,11033.5499,117.64986187837196,489.0,0.0,489.0,6.0,55308730.0
20.98,29.36323551654347,862.1995999999998,36.08822522651952,104.0,0.0,104.0,5.0,4311159.999999999
14.02,20.66154882868175,426.8996000000001,24.96918100378945,75.0,0.0,75.0,5.5,2150340.0
28.39,43.90828965013327,1927.9379,52.286996471398126,146.0,0.0,146.0,5.0,9659490.0
0.82,1.6515447314559784,2.7276,1.8439088914585773,9.0,0.0,9.0,2.5,13925.999999999998
17.25,29.406929455487187,864.7675,34.092961150360644,124.0,0.0,124.0,5.0,4337782.0
49.96,92.02618323064364,8468.8184,104.71303643768525,407.0,0.0,407.0,5.5,42468094.0
83.02,147.41465191764354,21731.07960000001,169.18451465781376,582.0,0.0,582.0,5.5,108792686.0
97.02,250.2132682333213,62606.6796,268.3646027329238,1023.0,0.0,1023.0,5.0,313819656.00000006
69.05,217.01983204306467,47097.6075,227.7400052691665,883.0,0.0,883.0,10.5,239266538.0
0.85,1.532155344604456,2.3475,1.752141546793523,9.0,0.0,9.0,1.0,11850.0
1.21,1.4580466384858886,2.1259,1.8947295321496416,8.0,0.0,8.0,1.0,10629.999999999998
62.3,102.92438972371905,10593.430000000002,120.31093050924342,373.0,0.0,373.0,6.5,52987150.0
8.73,17.6956802638384,313.1370999999999,19.731953780606723,79.0,0.0,79.0,6.0,1567545.9999999998
14.26,21.630820603943807,467.8924,25.90829982843336,106.0,0.0,106.0,6.0,2340262.0
0.76,1.096540012949824,1.2024,1.3341664064126333,4.0,0.0,4.0,1.0,6014.0
1.07,1.620216034978052,2.6251000000000007,1.94164878389476,9.0,0.0,9.0,1.0,13150.0
1.06,1.776626015795108,3.1564,2.06881608655772,9.0,0.0,9.0,1.0,15814.0
66.69,111.58814408350018,12451.913899999996,129.99796152247927,403.0,0.0,403.0,5.5,62261950.0
30.93,43.686440688158605,1908.5051,53.52728276309195,150.0,0.0,150.0,5.5,9555485.999999998
69.45,103.47641035521092,10707.3675,124.62210879294253,387.0,0.0,387.0,5.0,53543449.99999998
81.81,135.3979833675524,18332.6139,158.1944689298586,455.0,0.0,455.0,5.5,91664930.0
23.74,33.55998212156854,1126.2724,41.10790678202917,126.0,0.0,126.0,5.0,5631363.999999999
30.58,44.43088565401324,1974.1036,53.93737108906959,153.0,0.0,153.0,5.0,9870550.0
89.97,260.40059350930824,67808.46909999999,275.5051179197948,1004.0,0.0,1004.0,5.5,340906726.0
0.92,1.604244370412438,2.5735999999999994,1.849324200890693,9.0,0.0,9.0,4.5,12900.000000000002
0.83,1.2414104881142256,1.5411,1.493318452306808,4.0,0.0,4.0,1.0,7706.0
100.82,240.6248274804576,57900.30759999999,260.89265991974554,876.0,0.0,876.0,6.0,289509988.00000006
36.59,161.56324427294717,26102.6819,165.65479166024747,1023.0,0.0,1023.0,5.0,131685390.0
32.7,48.89877299074079,2391.0900000000006,58.82499468763257,169.0,0.0,169.0,5.5,11955900.0
60.45,196.1049910124676,38457.16750000001,205.2105504110352,854.0,0.0,854.0,12.5,193958458.0
23.07,35.58321373906522,1266.1651000000002,42.407428594528106,109.0,0.0,109.0,5.5,6330850.000000002
68.92,217.2193674606388,47184.25360000001,227.8908071862488,961.0,0.0,961.0,5.5,241386086.00000003
51.45,177.6994864933492,31577.1075,184.99786485254364,917.0,0.0,917.0,5.5,157892150.0
101.69,267.8052910231611,71719.67390000001,286.4620917329202,914.0,0.0,914.0,5.5,360014613.9999998
22.36,32.72629523792756,1071.0104,39.63559006751382,107.0,0.0,107.0,6.0,5359283.999999999
0.84,1.5666524822052914,2.454400000000001,1.7776388834631178,9.0,0.0,9.0,1.0,12280.0
10.59,18.27079363355626,333.8219,21.11800179941275,78.0,0.0,78.0,5.5,1672553.9999999998
69.47,216.1280386715245,46711.3291,227.01852347330603,1006.0,0.0,1006.0,5.5,234180490.0
69.59,117.51281589682036,13809.261899999998,136.5724349933031,445.0,0.0,445.0,4.5,69192650.0
49.88,88.02071119912631,7747.6456,101.1714386573602,317.0,0.0,317.0,5.0,38770996.0
30.99,45.79988973785854,2097.6299000000004,55.29927666796375,159.0,0.0,159.0,5.5,10490394.000000002
74.24,227.3240031320934,51676.2024,239.1396663040241,965.0,0.0,965.0,6.0,258409334.0
69.8,109.64187156374156,12021.34,129.97453596762713,348.0,0.0,348.0,5.5,60129172.000000015
78.45,228.3448871772696,52141.38749999998,241.4452111763661,883.0,0.0,883.0,6.0,260846858.0
100.95,159.78606791582305,25531.587500000005,189.00394175783745,588.0,0.0,588.0,5.5,127683250.00000004
0.8,1.2884098726725126,1.66,1.51657508881031,8.0,0.0,8.0,22.5,8302.0
106.49,274.67116685229263,75444.24989999998,294.5918702204798,1023.0,0.0,1023.0,5.5,380013134.0
67.71,112.37012903792538,12627.0459,131.1933306231685,421.0,0.0,421.0,5.0,63145454.00000002
66.44,113.20930350461484,12816.346399999997,131.26545623278045,428.0,0.0,428.0,6.0,64178532.00000001
1.01,1.499966666296288,2.2499,1.8083141320025125,9.0,0.0,9.0,2.0,11249.999999999998
69.86,130.45888394432933,17019.52039999999,147.98628314813504,465.0,0.0,465.0,5.5,85131923.99999999
73.36,125.00356154926143,15625.890399999997,144.93991858697865,451.0,0.0,451.0,5.5,78158734.0
1.0,1.4,1.96,1.7204650534085253,9.0,0.0,9.0,1.0,9872.000000000002
13.62,21.63505488784348,468.0755999999999,25.56521073646764,74.0,0.0,74.0,5.5,2343578.0
1.08,1.6714065932620945,2.7936,1.98997487421324,8.0,0.0,8.0,1.0,14096.0
87.29,256.3244543542422,65702.2259,270.77992909371994,1007.0,0.0,1007.0,6.0,332148034.0
60.73,108.42157119319016,11755.237100000004,124.27135631351256,404.0,0.0,404.0,5.5,58784506.0
55.92,90.50366622408175,8190.913599999999,106.3859013215567,307.0,0.0,307.0,5.5,40966736.0
20.05,31.250079999897604,976.5675000000005,37.12909910030137,105.0,0.0,105.0,5.5,4882950.0
62.13,189.1017004154114,35759.4531,199.04670306237176,863.0,0.0,863.0,6.0,179914778.0
60.57,94.7568736293046,8978.8651,112.46150452488176,301.0,0.0,301.0,5.5,44913730.00000001
59.02,184.1274004595731,33902.8996,193.35526887054303,867.0,0.0,867.0,6.0,169914116.0
52.28,192.9976725248261,37248.101600000016,199.9532445348162,1023.0,0.0,1023.0,6.0,186376750.00000003
1.05,1.2196310917650468,1.4874999999999998,1.6093476939431082,4.0,0.0,4.0,1.5,7582.0
84.85,237.99804095832383,56643.06749999999,252.67091245333324,986.0,0.0,986.0,6.0,290041849.99999994
77.5,232.74829752331163,54171.77,245.3120869423274,965.0,0.0,965.0,6.0,288512532.0
0.94,1.4270248771482577,2.0364,1.7088007490635062,8.0,0.0,8.0,1.0,10190.0
79.41,144.47104173501347,20871.8819,164.85699863821372,653.0,0.0,653.0,4.5,104364114.0
15.68,30.5950584245234,936.0576,34.37906339620089,133.0,0.0,133.0,5.0,4688737.999999999
0.78,1.5203946855997623,2.3116,1.7088007490635062,9.0,0.0,9.0,21.5,11800.0
0.97,1.459143584435747,2.1291,1.752141546793523,8.0,0.0,8.0,1.0,10646.000000000002
72.73,195.42256036599247,38189.9771,208.5176970906786,846.0,0.0,846.0,12.5,196260426.0
27.53,122.1402845092478,14918.2491,125.20443282887392,886.0,0.0,886.0,17.0,74808386.00000001
19.0,32.395678724175546,1049.48,37.55635765086918,140.0,0.0,140.0,6.0,5276682.0
8.77,13.796271235373707,190.3371,16.347782724271816,49.0,0.0,49.0,5.5,952166.0
59.74,104.06119545728848,10828.732399999995,119.9899995832986,377.0,0.0,377.0,5.5,54164063.99999999
0.71,1.1161989070053775,1.2458999999999998,1.3228756555322954,5.0,0.0,5.0,1.5,6253.999999999999
21.03,37.01930712479638,1370.4291,42.57569729317419,127.0,0.0,127.0,5.0,6866766.0
0.67,1.2170045193013872,1.4811000000000007,1.3892443989449803,8.0,0.0,8.0,1.0,7446.000000000001
58.18,112.31031831492598,12613.607599999998,126.4852560577714,489.0,0.0,489.0,5.5,63108365.99999998
29.9,142.11421463034586,20196.450000000004,145.22554871647068,1023.0,0.0,1023.0,6.0,101561138.0
6.24,8.879324298616421,78.84239999999998,10.852649446103012,39.0,0.0,39.0,3.5,394310.0
49.45,92.76900074917268,8606.0875,105.12559155600503,412.0,0.0,412.0,5.5,43089950.00000001
11.58,21.26460909586631,452.1836000000001,24.21321952983535,92.0,0.0,92.0,5.0,2261309.9999999995
0.82,1.160861748874516,1.3476,1.4212670403551897,4.0,0.0,4.0,11.5,6746.0
15.31,20.98985231010452,440.5738999999999,25.980184756848825,76.0,0.0,76.0,5.5,2205113.9999999995
55.31,202.06918097522936,40831.95389999999,209.50214796034908,1023.0,0.0,1023.0,18.0,204929810.0
0.88,1.3059862173851609,1.705600000000001,1.5748015748023625,8.0,0.0,8.0,1.0,8560.0
14.6,21.59536987411885,466.3600000000001,26.067604416209782,79.0,0.0,79.0,5.5,2334841.9999999995
98.67,259.6764546507827,67431.86110000001,277.79062259190823,972.0,0.0,972.0,5.5,337545626.0
0.6,0.9591663046625438,0.9199999999999998,1.131370849898476,4.0,0.0,4.0,5.0,4632.0
81.21,223.3300380602663,49876.3059,237.6370551913148,898.0,0.0,898.0,6.0,252599714.0
68.89,208.9954494719921,43679.09790000001,220.05665179675893,1023.0,0.0,1023.0,5.0,225310970.00000003
0.97,1.459143584435747,2.1291,1.752141546793523,9.0,0.0,9.0,1.5,10758.0
114.87,273.4206522923973,74758.85310000001,296.57034578662785,944.0,0.0,944.0,11.5,375009506.0
0.92,1.2781236246936365,1.6336,1.5748015748023625,5.0,0.0,5.0,1.0,8200.0
0.65,1.023474474522936,1.0475,1.2124355652982142,5.0,0.0,5.0,1.0,5298.0
73.86,120.37275605385132,14489.6004,141.22641395999543,514.0,0.0,514.0,5.5,72534529.99999999
119.97,257.7586256558643,66439.50909999998,284.3102354822984,951.0,0.0,951.0,6.5,333327049.99999994
84.09,232.8462623706896,54217.38190000001,247.56516313891984,868.0,0.0,868.0,10.5,271136521.99999994
71.84,122.88691712302008,15101.194400000002,142.3452844319052,430.0,0.0,430.0,5.0,75773884.0
4.09,7.980093984408956,63.681900000000006,8.967162315916893,43.0,0.0,43.0,4.5,318590.0
61.4,112.22914060082611,12595.38,127.92708860909796,449.0,0.0,449.0,5.0,62989699.99999999
65.76,215.17281984488656,46299.34240000001,224.9971555375756,913.0,0.0,913.0,11.5,232527760.0
0.9,1.5588457268119895,2.43,1.8,9.0,0.0,9.0,12.5,12167.999999999998
40.36,79.24765233115743,6280.190400000001,88.93323338325217,401.0,0.0,401.0,5.0,31407002.000000004
20.2,33.7295123000615,1137.68,39.31564574059544,132.0,0.0,132.0,5.5,5691762.0
1.23,1.9331580380300004,3.7371000000000008,2.29128784747792,9.0,0.0,9.0,11.5,18698.0
47.91,89.89672908398836,8081.4218999999985,101.86653032277088,347.0,0.0,347.0,5.5,40416493.99999999
0.82,1.479053751558746,2.1876000000000007,1.6911534525287764,8.0,0.0,8.0,1.0,10970.0
1.25,1.49248115565993,2.2275,1.9467922333931784,9.0,0.0,9.0,24.0,11162.0
14.85,21.39363223017541,457.68750000000006,26.042465321086635,84.0,0.0,84.0,5.5,2289950.0000000005
0.57,0.9407975340103736,0.8851,1.1,4.0,0.0,4.0,17.5,4509.999999999999
63.3,119.40858428103064,14258.409999999996,135.14917683804072,441.0,0.0,441.0,6.0,71372852.0
20.47,32.88569749906485,1081.4691,38.73615881834439,116.0,0.0,116.0,5.0,5423009.999999999
70.33,109.12250501156946,11907.7211,129.823071909426,443.0,0.0,443.0,5.5,59619810.0
63.26,112.35396032183289,12623.4124,128.93890025899864,429.0,0.0,429.0,5.5,63318040.000000015
99.26,257.31380141764646,66210.39240000001,275.7951051052212,911.0,0.0,911.0,5.5,333161420.0
69.1,116.06295705348886,13470.61,135.0756084568935,515.0,0.0,515.0,5.5,67365532.0
8.41,16.39578909354472,268.8219,18.42688253612097,113.0,0.0,113.0,5.5,1346354.0
0.96,1.7199999999999998,2.9584,1.969771560359221,9.0,0.0,9.0,1.0,14889.999999999998
73.21,109.72632273069212,12039.8659,131.9074296618655,344.0,0.0,344.0,6.0,60199342.0
90.89,150.59388400595822,22678.5179,175.89630467977432,581.0,0.0,581.0,5.0,113454190.0
19.08,25.35613535221801,642.9336,31.73294817693433,91.0,0.0,91.0,5.5,3216467.9999999995
77.76,234.7382423040609,55102.04240000002,247.282550941226,889.0,0.0,889.0,5.5,278164420.00000006
0.96,1.199333148045196,1.4384000000000003,1.5362291495737217,4.0,0.0,4.0,1.0,7194.0
1.07,1.5050249167372611,2.2651,1.8466185312619388,9.0,0.0,9.0,1.0,11469.999999999998
84.81,224.74157136586905,50508.773900000015,240.21138607484863,927.0,0.0,927.0,6.0,252656682.0000001
0.96,1.5869467539901898,2.5184,1.8547236990991407,8.0,0.0,8.0,1.0,12600.0
1.05,1.4722431864335457,2.1675,1.8083141320025125,5.0,0.0,5.0,6.0,10862.0
18.74,29.570464994653022,874.4124,35.008570379265706,109.0,0.0,109.0,5.5,4383013.999999999
57.51,99.61490802083792,9923.1299,115.02404096535646,382.0,0.0,382.0,5.0,49674474.00000001
4.62,7.960879348413716,63.37559999999999,9.204346799203082,39.0,0.0,39.0,4.5,317005.99999999994
29.72,42.639437144502736,1818.1216,51.97499398749364,140.0,0.0,140.0,5.5,9095810.000000002
67.41,108.14537391862864,11695.421900000005,127.43441450408912,421.0,0.0,421.0,5.0,58478850.000000015
22.11,34.89380890645216,1217.5779,41.30895786630305,128.0,0.0,128.0,5.5,6100530.0
60.56,206.2541306253041,42540.76640000001,214.96111276228544,982.0,0.0,982.0,18.5,212756970.0
64.07,195.4133186351432,38186.36510000001,205.6485594406146,932.0,0.0,932.0,6.0,192137730.0
13.16,21.95664819593373,482.0944,25.598437452313373,89.0,0.0,89.0,6.5,2418922.0000000005
78.52,235.4950309454533,55457.909600000006,248.24040766966203,905.0,0.0,905.0,5.0,282403150.00000006
99.94,260.65758458176504,67942.37640000001,279.1601332568818,1003.0,0.0,1003.0,5.5,340441514.0
0.72,1.3862178760930763,1.9216,1.5620499351813308,9.0,0.0,9.0,1.0,9679.999999999998
78.84,137.37654239352509,18872.3144,158.3921083892755,583.0,0.0,583.0,5.0,94366774.0
74.64,226.92031729221603,51492.83039999999,238.8806396508516,981.0,0.0,981.0,5.5,264540474.0
0.72,1.3717142559585798,1.8816,1.5491933384829668,9.0,0.0,9.0,1.0,9416.0
114.55,277.5780025506344,77049.54749999999,300.2852810245617,973.0,0.0,973.0,5.5,386260202.00000006
14.72,24.626847138844223,606.4816,28.69076506473817,102.0,0.0,102.0,6.0,3035608.0
56.32,190.775725919206,36395.37760000001,198.9153588841244,960.0,0.0,960.0,6.5,182647370.0
61.49,113.91185144663396,12975.909900000002,129.44856121255268,425.0,0.0,425.0,5.5,65136593.99999999
96.0,252.0991471623813,63553.98,269.7591147672308,1023.0,0.0,1023.0,5.5,318708350.0
70.72,223.57701491879703,49986.68159999999,234.49520250956093,954.0,0.0,954.0,5.0,252349010.0
13.2,25.289128098849115,639.5399999999998,28.5268294768276,129.0,0.0,129.0,5.0,3200012.0000000005
28.09,44.366675557224255,1968.4019000000003,52.51142732777314,173.0,0.0,173.0,5.5,9851393.999999998
0.96,1.482700239428051,2.1984,1.7663521732655694,9.0,0.0,9.0,1.0,11024.0
0.9,1.2288205727444508,1.51,1.5231546211727816,5.0,0.0,5.0,5.5,7552.000000000001
115.33,282.63559772257986,79882.88109999998,305.2603642794131,966.0,0.0,966.0,11.5,400680046.0
0.91,1.470340096712322,2.1619,1.7291616465790582,8.0,0.0,8.0,2.5,10810.0
0.95,1.5960889699512368,2.5475000000000003,1.857417562100671,9.0,0.0,9.0,1.0,12881.999999999998
0.85,1.033198915988591,1.0674999999999997,1.3379088160259651,4.0,0.0,4.0,18.5,5398.0
97.11,234.4451703490605,54964.5379,253.7614824988221,900.0,0.0,900.0,6.0,286080202.0
116.07,268.4619248608637,72071.80510000003,292.47914455564177,1023.0,0.0,1023.0,5.5,360678226.0
0.92,1.3977124167724917,1.9536,1.6733200530681511,8.0,0.0,8.0,10.0,9818.0
23.44,31.932528869477284,1019.6864000000004,39.61211935759055,105.0,0.0,105.0,5.5,5099681.999999999
104.99,152.40849681038128,23228.3499,185.07093234757315,520.0,0.0,520.0,5.5,116178470.0
77.82,121.162071623095,14680.247600000002,144.00069444276997,437.0,0.0,437.0,6.0,73404279.99999999
109.58,268.8139200264748,72260.92359999998,290.29071635172903,975.0,0.0,975.0,5.5,361611946.0
31.03,41.77282729239188,1744.9690999999998,52.03681389170555,148.0,0.0,148.0,6.0,8726357.999999998
79.49,234.7073707832798,55087.54989999998,247.8027643106509,886.0,0.0,886.0,5.0,275466790.0
71.52,223.71376712218668,50047.84959999998,234.86796290682133,932.0,0.0,932.0,11.5,253206296.00000003
18.9,37.92189341264488,1438.0699999999997,42.37074462409175,183.0,0.0,183.0,5.5,7192942.0
10.18,17.18684380565553,295.3876,19.975484975339143,76.0,0.0,76.0,5.5,1476988.0
91.99,258.8091766147406,66982.18989999998,274.6713490701205,1018.0,0.0,1018.0,6.0,335095174.0
12.2,20.022487357968288,400.8999999999999,23.44653492522936,73.0,0.0,73.0,5.5,2004550.0
19.05,24.80821436540728,615.4475,31.278586924603868,87.0,0.0,87.0,5.0,3078537.9999999986
15.91,27.042224390756022,731.2819000000001,31.37530876342096,103.0,0.0,103.0,5.5,3656954.0
68.55,127.92539818190912,16364.9075,145.1344549030312,493.0,0.0,493.0,4.5,81835637.99999999
21.92,31.5108489254098,992.9335999999998,38.38515337992021,113.0,0.0,113.0,5.0,4966716.000000001
0.65,1.023474474522936,1.0475,1.2124355652982142,4.0,0.0,4.0,1.0,5502.0
72.48,231.6315816118346,53653.1896,242.7066954165048,996.0,0.0,996.0,5.5,270504675.99999994
64.07,112.79319616005212,12722.3051,129.71996762256765,393.0,0.0,393.0,5.0,63622330.00000001
87.88,246.0083852229432,60520.12560000001,261.23365020609424,1023.0,0.0,1023.0,6.0,302826420.0
53.44,95.34330810287632,9090.3464,109.29858187552117,327.0,0.0,327.0,5.5,45527781.99999999
19.96,35.25816784803203,1243.1383999999998,40.51592279585891,119.0,0.0,119.0,5.5,6218579.999999999
0.91,1.2813664581219537,1.6419,1.5716233645501712,8.0,0.0,8.0,1.0,8221.999999999998
76.78,226.6259729157273,51359.33159999999,239.27912570886747,1023.0,0.0,1023.0,6.5,259418708.00000003
0.83,1.1229870880824944,1.2611,1.396424004376894,4.0,0.0,4.0,10.5,6449.999999999999
41.78,84.15730271343064,7082.4516,93.95754360348084,389.0,0.0,389.0,6.0,35412650.00000001
0.74,1.1884443613396465,1.4123999999999994,1.4,9.0,0.0,9.0,1.0,7133.999999999999
1.01,1.7175272923595712,2.9499,1.992485884517128,9.0,0.0,9.0,20.0,14754.0
20.94,30.74794952513093,945.4363999999998,37.20107525327729,109.0,0.0,109.0,5.5,4731984.0
99.91,151.6411616283653,22995.041900000004,181.5958424634221,581.0,0.0,581.0,5.5,114992694.0
92.34,257.62419218699154,66370.22439999996,273.6729800327391,924.0,0.0,924.0,5.5,331899794.00000006
33.97,49.13419481379541,2414.1691,59.73382626284708,162.0,0.0,162.0,5.0,12082246.0
64.97,207.02567256260755,42859.629099999984,216.9809438637412,1023.0,0.0,1023.0,5.0,214928710.0
85.63,146.83559888528396,21560.693100000004,169.9799694081629,583.0,0.0,583.0,5.0,107803578.0
120.23,272.1320949465535,74055.87709999998,297.5082015676207,1023.0,0.0,1023.0,5.0,370399926.0
25.83,34.800877862490765,1211.1011,43.33924318674704,122.0,0.0,122.0,5.5,6068145.999999999
72.46,222.2462787090033,49393.4084,233.7602618068349,1023.0,0.0,1023.0,5.5,251056842.0
0.81,1.1462547709824376,1.3139000000000003,1.40356688476182,4.0,0.0,4.0,1.5,6713.999999999998
16.04,29.35061157795524,861.4584000000001,33.44757091329653,107.0,0.0,107.0,5.5,4308644.0
58.89,103.51791101060724,10715.9579,119.09655746494104,409.0,0.0,409.0,6.0,53593074.0
64.07,109.86621455206328,12070.5851,127.1831356745068,347.0,0.0,347.0,6.5,60423237.99999999
59.29,112.71169371453878,12703.9259,127.35474078337248,409.0,0.0,409.0,5.5,63549641.99999999
84.34,247.0138141885996,61015.8244,261.01544015632487,924.0,0.0,924.0,6.0,310289113.99999994
0.73,1.198791057691039,1.4371,1.40356688476182,4.0,0.0,4.0,1.0,7190.000000000001
20.49,32.42976873183033,1051.6899000000003,38.36052658658377,127.0,0.0,127.0,5.5,5259854.000000001
86.79,238.8484580230737,57048.5859,254.1280976200782,846.0,0.0,846.0,5.5,285269610.0
15.7,26.262711208098835,689.7300000000001,30.59771233278724,105.0,0.0,105.0,5.0,3449707.9999999995
75.63,128.61124795289095,16540.853099999997,149.20036863225238,488.0,0.0,488.0,4.5,82715970.0
80.38,243.4694551684051,59277.37560000002,256.3948517423858,979.0,0.0,979.0,5.5,296540336.00000006
23.29,32.57799717600823,1061.3259000000005,40.04684756631912,108.0,0.0,108.0,5.5,5307641.999999999
0.84,1.0836973747315255,1.1744000000000003,1.3711309200802089,4.0,0.0,4.0,24.5,5904.000000000001
0.78,1.1539497389401323,1.3315999999999997,1.3928388277184118,4.0,0.0,4.0,1.0,6659.999999999999
36.79,71.59766686142784,5126.225900000001,80.49677012153965,285.0,0.0,285.0,5.5,25634410.000000004
10.62,15.925313183733628,253.6156000000001,19.14157778240864,64.0,0.0,64.0,5.0,1271776.0000000002
95.69,255.45342804511355,65256.45389999999,272.78751804289,1023.0,0.0,1023.0,6.0,326290850.0
1.02,1.8164801127455263,3.2996,2.083266665599966,9.0,0.0,9.0,1.0,16506.000000000004
1.04,1.7083325203250097,2.9184,2.0,9.0,0.0,9.0,1.0,14591.999999999998
18.93,30.046715294687367,902.8050999999998,35.51267379401332,103.0,0.0,103.0,5.5,4515886.0
0.92,1.5341447128612085,2.3536,1.7888543819998317,8.0,0.0,8.0,1.0,11770.0
60.76,106.50925969135264,11344.222399999995,122.62136844775463,374.0,0.0,374.0,5.0,56738784.00000001
107.7,247.37520085893817,61194.49,269.80322459155303,894.0,0.0,894.0,6.0,309254372.0
57.99,101.76929743296846,10356.9899,117.13167803800984,430.0,0.0,430.0,10.5,51788561.99999999
0.76,1.3646977687385584,1.8624,1.5620499351813308,9.0,0.0,9.0,1.0,9512.0
5.23,7.854750155160889,61.6971,9.436630754670864,41.0,0.0,41.0,4.5,308486.0
9.09,14.75540240047692,217.72190000000003,17.33060876022536,67.0,0.0,67.0,6.0,1091422.0000000002
16.6,26.396969523034265,696.7999999999998,31.18268750444708,127.0,0.0,127.0,6.0,3484722.0
67.14,103.4013558905298,10691.8404,123.28673894624676,358.0,0.0,358.0,5.5,53460554.0
57.52,103.61645429177744,10736.369600000004,118.5112652873135,392.0,0.0,392.0,5.0,53698410.0
77.83,136.81835074287366,18719.2611,157.40638487685308,523.0,0.0,523.0,5.5,93637490.0
8.19,13.932476448930387,194.11389999999992,16.161373703989398,61.0,0.0,61.0,5.5,971494.0
18.52,29.174468289927752,851.1496,34.55633082374343,102.0,0.0,102.0,5.5,4258198.000000001
52.14,96.1148292408617,9238.060400000002,109.34642198078544,354.0,0.0,354.0,6.0,46417440.000000015
62.14,196.16049653281368,38478.94040000001,205.7676359391826,906.0,0.0,906.0,5.5,192995310.00000003
87.59,139.60251394584554,19488.8619,164.8055520909414,489.0,0.0,489.0,5.5,97468290.0
97.21,150.4368502063241,22631.2459,179.11178074040802,473.0,0.0,473.0,5.5,113399134.0
78.31,116.74585174643254,13629.593900000003,140.57755866424768,464.0,0.0,464.0,6.0,68157353.99999999
51.58,166.15752646208955,27608.323599999992,173.97936659270837,756.0,0.0,756.0,5.5,139175636.0
58.53,106.33442104981812,11307.009100000005,121.37862250001028,403.0,0.0,403.0,5.5,56537289.99999999
49.6,85.87549126497036,7374.600000000002,99.17035847469748,350.0,0.0,350.0,5.0,36886777.99999999
0.75,1.3143439428094916,1.7275,1.5132745950421556,7.0,0.0,7.0,1.0,8678.0
67.24,205.51530940540653,42236.54239999999,216.2354272546476,886.0,0.0,886.0,5.5,211258762.0
0.83,1.2732242536175629,1.6211000000000002,1.5198684153570663,8.0,0.0,8.0,13.0,8189.999999999999
33.13,150.0531675773624,22515.953099999995,153.66701012253736,1023.0,0.0,1023.0,19.0,112619246.0
24.07,38.37245235843026,1472.4451,45.29690938684448,126.0,0.0,126.0,4.5,7384065.999999999
89.49,252.23780426415067,63623.909899999984,267.64224255524385,1023.0,0.0,1023.0,6.0,323326314.0
0.74,1.064142847553842,1.1324,1.296148139681572,4.0,0.0,4.0,1.0,5694.0
0.84,1.6414627622946552,2.6943999999999995,1.8439088914585773,9.0,0.0,9.0,17.5,13473.999999999998
1.19,1.54722331936925,2.3939000000000004,1.9519221295943128,9.0,0.0,9.0,1.5,12030.0
71.69,217.26503147078225,47204.09389999999,228.78712813442985,924.0,0.0,924.0,5.5,239576914.0
69.34,119.3934018277392,14254.7844,138.06817156752675,466.0,0.0,466.0,5.0,71300833.99999999
0.9,1.7058722109231983,2.9100000000000006,1.9287301521985911,9.0,0.0,9.0,1.0,14551.999999999998
30.03,41.35709249935252,1710.4091,51.10978379919055,137.0,0.0,137.0,5.5,8555010.0
8.57,14.853454143733703,220.6251,17.148469319446562,65.0,0.0,65.0,5.5,1103306.0
67.5,215.575253681864,46472.69,225.89586096252407,920.0,0.0,920.0,7.0,233321178.0
18.45,32.91424463663111,1083.3475,37.73261188945181,164.0,0.0,164.0,5.5,5416881.999999999
18.68,33.12125601483132,1097.0176,38.02578072834271,127.0,0.0,127.0,5.0,5486240.0
