Time_ms,Microphone
10298,361
10319,481
10341,364
10363,476
10384,529
10406,530
10427,379
10449,373
10471,522
10492,318
10514,384
10536,372
10557,368
10579,378
10601,362
10622,415
10644,377
10665,373
10687,425
10709,372
10730,523
10752,359
10774,339
10795,360
10817,351
10839,344
10860,381
10882,500
10903,341
10925,330
10947,370
10968,365
10990,379
11012,376
11033,355
11055,337
11076,375
11098,326
11120,339
11141,313
11163,334
11185,391
11206,336
11228,381
11250,344
11271,324
11293,355
11314,359
11336,370
11358,327
11379,368
11401,379
11423,374
11444,371
11466,372
11488,365
11509,366
11531,374
11552,350
11574,376
11596,435
11617,364
11639,347
11661,511
11682,363
11704,370
11725,370
11747,421
11769,369
11790,504
11812,371
11834,381
11855,442
11877,390
11899,360
11920,477
11942,462
11963,360
11985,374
12007,353
12028,380
12050,363
12072,382
12093,356
12115,355
12137,483
12158,370
12180,366
12201,365
12223,392
12245,358
12266,370
12288,370
12310,369
12331,377
12353,377
12374,351
12396,404
12418,374
12439,377
12461,365
12483,367
12504,443
12526,446
12548,367
12569,362
12591,385
12612,379
12634,530
12656,368
12677,343
12699,364
12721,315
12742,348
12764,382
12786,375
12807,343
12829,367
12850,376
12872,371
12894,403
12915,337
12937,344
12959,473
12980,386
13002,365
13024,391
13045,367
13067,389
13088,327
13110,386
13132,497
13153,360
13175,356
13197,424
13218,369
13240,374
13261,358
13283,381
13305,468
13326,384
13348,354
13370,388
13391,339
13413,359
13435,364
13456,366
13478,375
13499,378
13521,358
13543,369
13564,362
13586,373
13608,364
13629,323
13651,353
13672,369
13694,390
13716,360
13737,382
13759,509
13781,379
13802,353
13824,429
13846,367
13867,371
13889,373
13910,404
13932,356
13954,354
13975,520
13997,474
14019,433
14040,387
14062,378
14084,507
14105,355
14127,373
14148,349
14170,327
14192,359
14213,373
14235,334
14257,364
14278,372
14300,366
14321,335
14343,355
14365,373
14386,363
14408,405
14430,386
14451,348
14473,506
14495,366
14516,431
14538,489
14559,365
14581,318
14603,515
14624,369
14646,367
14668,504
14689,380
14711,355
14733,396
14754,370
14776,360
14797,371
14819,464
14841,391
14862,378
14884,324
14906,337
14927,366
14949,367
14970,399
14992,374
15014,369
15035,326
15057,339
15079,366
15100,440
15122,332
15144,335
15165,365
15187,377
15208,348
15230,358
15252,377
15273,378
15295,354
15317,361
15338,373
15360,363
15382,350
15403,359
15425,366
15446,380
15468,375
15490,509
15511,440
15533,406
15555,361
