Time_ms,Microphone
14343,368
14365,427
14386,513
14408,380
14430,492
14451,370
14473,367
14494,342
14516,358
14538,444
14559,387
14581,367
14603,387
14624,378
14646,497
14668,449
14689,397
14711,365
14732,381
14754,371
14776,371
14797,472
14819,381
14841,405
14862,326
14884,371
14905,463
14927,366
14949,367
14970,503
14992,370
15014,423
15035,322
15057,362
15079,459
15100,378
15122,340
15143,377
15165,379
15187,499
15208,357
15230,515
15252,348
15273,476
15295,389
15316,363
15338,504
15360,371
15381,386
15403,493
15425,330
15446,355
