Time_ms,Microphone
8870,309
8891,503
8913,364
8935,400
8956,358
8978,370
9000,342
9021,365
9043,365
9065,391
9086,336
9108,404
9129,394
9151,471
9173,319
9194,329
9216,340
9238,358
9259,357
9281,351
9302,519
9324,369
9346,372
9367,360
9389,375
9411,357
9432,370
9454,360
9476,370
9497,343
9519,411
9540,358
9562,365
9584,399
9605,351
9627,363
9649,372
9670,484
9692,387
9714,363
9735,369
9757,514
9778,369
9800,340
9822,355
9843,360
9865,358
9887,360
9908,372
9930,378
9951,388
9973,382
9995,501
10016,351
10038,472
10060,326
10081,360
10103,527
10125,391
10146,348
10168,376
10189,357
10211,404
10233,361
10254,358
10276,345
10298,369
10319,329
10341,357
10363,366
10384,420
10406,540
10427,410
10449,367
10471,474
10492,398
10514,373
10536,369
10557,372
10579,355
10600,317
10622,443
10644,366
10665,354
10687,365
10709,365
10730,362
10752,373
10774,350
10795,363
10817,362
10838,376
10860,499
10882,368
10903,388
10925,355
10947,328
10968,370
10990,391
11012,413
11033,328
11055,371
11076,346
11098,364
11120,367
11141,357
11163,507
11185,376
11206,358
11228,334
11249,375
11271,360
11293,369
11314,325
11336,507
11358,390
11379,304
11401,371
11423,481
11444,381
11466,354
11487,432
11509,357
11531,381
11552,358
11574,374
11596,367
11617,379
11639,376
11661,330
11682,485
11704,378
11725,380
11747,385
11769,446
11790,388
11812,371
11834,344
11855,360
11877,366
11898,502
11920,494
11942,354
11963,361
11985,489
12007,385
12028,491
12050,500
12072,398
12093,369
12115,379
12136,495
12158,327
12180,350
12201,514
12223,351
12245,374
12266,367
12288,364
12310,374
12331,368
12353,363
12374,473
12396,368
12418,331
12439,373
12461,368
12483,376
12504,369
12526,374
12547,376
12569,369
12591,365
12612,364
12634,344
12656,362
12677,362
12699,374
12721,371
12742,363
12764,379
12785,312
12807,373
12829,387
12850,360
12872,380
12894,369
12915,374
12937,361
12959,501
12980,365
13002,493
13023,407
13045,378
13067,361
13088,362
13110,360
13132,505
13153,381
13175,387
13196,357
13218,377
13240,369
13261,452
13283,331
13305,431
13326,390
13348,460
13370,392
13391,375
13413,454
13434,400
13456,363
13478,369
13499,396
13521,344
13543,381
13564,340
13586,310
13608,393
13629,350
13651,385
13672,357
13694,375
13716,365
13737,435
13759,365
13781,414
13802,371
13824,370
13845,359
13867,364
13889,360
13910,443
13932,358
13954,367
13975,357
13997,481
14019,376
14040,449
14062,355
14083,386
14105,373
14127,333
14148,370
14170,407
14192,367
14213,354
14235,373
14257,370
14278,389
14300,519
14321,475
14343,421
14365,346
14386,354
14408,365
14430,435
14451,373
14473,420
14494,375
14516,499
14538,378
14559,376
14581,387
14603,392
14624,346
14646,439
14668,369
14689,406
14711,377
14732,400
14754,365
14776,348
14797,359
14819,336
14841,335
14862,336
14884,386
14906,381
14927,362
14949,356
14970,381
14992,377
15014,442
15035,376
15057,366
15079,366
15100,372
15122,370
15143,496
15165,327
