Time_ms,Microphone
4564,367
4586,396
4608,516
4629,358
4651,376
4673,374
4694,375
4716,359
4738,314
4759,345
4781,515
4802,390
4824,346
4846,348
4867,368
4889,411
4911,369
4932,371
4954,318
4975,432
4997,354
5019,378
5040,372
5062,336
5084,372
5105,373
5127,426
5149,387
5170,331
5192,352
5213,390
5235,471
5257,362
5278,337
5300,377
5322,489
5343,459
5365,350
5387,360
5408,359
5430,375
5451,415
5473,310
5495,419
5516,335
5538,365
5560,373
5581,372
5603,319
5624,341
5646,378
5668,546
5689,334
5711,368
5733,437
5754,514
5776,342
5798,378
5819,329
5841,365
5862,347
5884,427
5906,380
5927,342
5949,522
5971,390
5992,373
6014,375
6036,359
6057,531
6079,358
6100,354
6122,370
6144,381
6165,364
6187,486
6209,490
6230,377
6252,387
6273,370
6295,374
6317,363
6338,357
6360,362
6382,377
6403,351
6425,359
6447,396
6468,358
6490,360
6511,372
6533,346
6555,533
6576,441
6598,375
6620,543
6641,377
6663,422
6685,360
6706,355
6728,466
6749,377
6771,538
6793,389
6814,372
6836,373
6858,476
6879,379
6901,375
6922,319
6944,383
6966,494
6987,438
7009,504
7031,451
7052,313
7074,379
7096,380
7117,348
7139,368
7160,368
7182,365
7204,356
7225,378
7247,345
7269,371
7290,372
7312,393
7334,370
7355,382
7377,485
7398,372
7420,348
7442,321
7463,365
7485,349
7507,430
7528,363
7550,413
7571,354
7593,345
7615,358
7636,351
7658,373
7680,370
7701,358
7723,475
7745,507
7766,360
7788,390
7809,390
7831,359
7853,377
7874,338
7896,499
7918,323
7939,445
7961,391
7983,406
8004,369
8026,378
8047,407
8069,363
8091,381
8112,366
8134,360
8156,360
8177,340
8199,381
8220,329
8242,424
8264,374
8285,344
8307,371
8329,363
8350,356
8372,366
8394,343
8415,359
8437,336
8458,371
8480,378
8502,385
8523,362
8545,345
8567,362
8588,355
8610,380
8632,373
8653,395
8675,493
8696,351
8718,370
8740,376
8761,353
8783,333
8805,554
8826,371
8848,398
8869,377
8891,370
8913,385
8934,377
8956,423
8978,378
8999,432
9021,353
9043,519
9064,491
9086,361
9107,343
9129,368
9151,362
9172,360
9194,365
9216,351
9237,348
9259,493
9281,424
9302,373
9324,372
9345,374
9367,370
9389,361
9410,382
9432,358
9454,360
9475,368
9497,379
9518,365
9540,373
9562,343
9583,325
9605,351
9627,497
9648,377
9670,391
9692,375
9713,357
9735,372
9756,325
9778,378
9800,351
9821,354
9843,526
9865,378
9886,483
9908,472
9930,374
9951,490
9973,358
9994,351
10016,373
10038,469
10059,378
10081,506
10103,367
10124,453
10146,362
10167,353
10189,360
10211,364
10232,366
10254,332
10276,386
10297,368
10319,332
10341,346
10362,372
10384,430
10405,375
10427,358
10449,359
10470,477
10492,515
10514,331
10535,370
10557,436
10579,355
10600,406
10622,386
10643,428
10665,483
10687,378
10708,376
10730,369
10752,323
10773,361
10795,375
10816,371
10838,486
10860,370
10881,518
10903,387
10925,371
10946,380
10968,354
10990,359
11011,366
11033,365
11054,361
11076,358
11098,339
11119,401
11141,374
11163,332
11184,368
11206,363
11228,378
11249,330
11271,365
11292,371
11314,367
11336,344
11357,522
11379,378
11401,494
11422,363
11444,476
11465,378
11487,354
11509,390
11530,347
11552,355
11574,343
11595,355
11617,351
11639,391
11660,407
11682,377
11703,359
11725,381
11747,383
11768,326
11790,366
11812,389
11833,324
11855,362
11877,366
11898,458
11920,379
11941,425
11963,336
11985,351
12006,517
12028,383
12050,494
12071,354
12093,370
12114,469
12136,359
12158,381
12179,485
12201,421
12223,379
12244,453
12266,348
12288,371
12309,372
12331,341
12352,333
12374,387
12396,370
12417,483
12439,376
12461,381
12482,349
12504,364
12526,518
12547,462
12569,338
12590,370
12612,385
12634,364
12655,500
12677,390
12699,373
12720,425
12742,380
12763,335
12785,392
12807,478
12828,516
12850,321
12872,366
12893,394
12915,361
12937,373
12958,387
12980,323
13001,520
13023,367
13045,389
13066,375
13088,334
13110,374
13131,440
13153,374
13175,363
13196,518
13218,386
13239,403
13261,371
13283,353
13304,365
13326,378
13348,332
13369,341
13391,357
13412,358
13434,350
13456,509
13477,515
13499,327
13521,351
13542,336
13564,344
13586,358
13607,326
13629,446
13650,373
13672,457
13694,362
13715,435
13737,379
13759,497
13780,394
13802,366
13824,507
13845,317
13867,316
13888,443
13910,518
13932,338
13953,343
13975,401
13997,350
14018,366
14040,366
14061,540
14083,372
14105,383
14126,379
14148,353
14170,346
14191,389
14213,361
14235,373
14256,357
14278,319
14299,367
14321,370
14343,516
14364,364
14386,365
14408,372
14429,338
14451,364
14473,376
14494,367
14516,368
14537,360
14559,394
14581,434
14602,386
14624,370
14646,380
14667,366
14689,373
14710,419
14732,354
14754,377
14775,370
14797,362
14819,355
14840,355
14862,363
14884,359
14905,373
14927,364
14948,351
14970,372
14992,356
15013,515
15035,400
15057,370
15078,376
15100,336
15122,367
15143,349
15165,390
15186,385
15208,369
15230,371
15251,376
15273,398
15295,371
15316,372
15338,498
15359,328
15381,468
15403,359
15424,359
15446,354
