Time_ms,Microphone
11120,319
11142,340
11163,411
11185,363
11206,363
11228,349
11250,360
11271,358
11293,385
11315,377
11336,375
11358,456
11380,390
11401,365
11423,359
11444,382
11466,407
11488,372
11509,494
11531,383
11553,429
11574,332
11596,370
11617,361
11639,361
11661,520
11682,516
11704,371
11726,375
11747,333
11769,370
11791,368
11812,321
11834,365
11855,473
11877,346
11899,365
11920,346
11942,350
11964,361
11985,350
12007,386
12029,377
12050,366
12072,392
12093,343
12115,508
12137,368
12158,438
12180,331
12202,363
12223,348
12245,317
12266,376
12288,548
12310,325
12331,360
12353,379
12375,535
12396,361
12418,370
12440,429
12461,382
12483,311
12504,383
12526,361
12548,515
12569,361
12591,378
12613,354
12634,365
12656,377
12678,366
12699,348
12721,341
12742,371
12764,385
12786,375
12807,356
12829,408
12851,461
12872,374
12894,315
12915,506
12937,376
12959,333
12980,381
13002,373
13024,369
13045,431
13067,385
13089,377
13110,367
13132,513
13153,373
13175,361
13197,357
13218,365
13240,370
13262,351
13283,502
13305,339
13327,372
13348,479
13370,350
13391,311
13413,382
13435,365
13456,369
13478,458
13500,370
13521,515
13543,365
13564,366
13586,376
13608,370
13629,354
13651,380
13673,364
13694,321
13716,415
13738,358
13759,333
13781,376
13802,365
13824,333
13846,375
13867,382
13889,384
13911,354
13932,364
13954,372
13976,328
13997,347
14019,354
14040,375
14062,326
14084,386
14105,370
14127,500
14149,431
14170,358
14192,349
14213,326
14235,351
14257,454
14278,370
14300,397
14322,372
14343,354
14365,373
14387,347
14408,511
14430,377
14451,349
14473,458
14495,379
14516,370
14538,335
14560,318
14581,359
14603,369
14625,351
14646,330
14668,355
14689,434
14711,358
14733,339
14754,374
14776,503
14798,366
14819,375
14841,357
14862,496
14884,381
14906,354
14927,337
14949,355
14971,394
14992,364
15014,366
15036,404
15057,518
15079,380
15100,371
15122,335
15144,368
15165,350
15187,368
15209,379
15230,357
15252,331
15274,359
15295,303
