Time_ms,Microphone
12655,326
12677,371
12699,383
12720,355
12742,355
12764,362
12785,373
12807,444
12828,330
12850,378
12872,424
12893,379
12915,397
12937,359
12958,363
12980,375
13001,368
13023,506
13045,380
13066,371
13088,379
13110,381
13131,348
13153,380
13175,360
13196,364
13218,379
13239,341
13261,376
13283,378
13304,389
13326,381
13348,334
13369,386
13391,378
13413,365
13434,442
13456,373
13477,507
13499,373
13521,333
13542,369
13564,521
13586,359
13607,363
13629,371
13650,382
13672,363
13694,340
13715,506
13737,363
13759,369
13780,381
13802,343
13824,347
13845,386
13867,422
13888,509
13910,340
13932,370
13953,358
13975,372
13997,520
14018,369
14040,360
14062,336
14083,481
14105,437
14126,374
14148,318
14170,384
14191,505
14213,383
14235,325
14256,374
14278,339
14299,364
14321,375
14343,366
14364,429
14386,471
14408,354
14429,312
14451,395
14473,374
14494,364
14516,437
14537,361
14559,369
14581,376
14602,374
14624,328
14646,356
14667,361
14689,368
14711,380
14732,377
14754,382
14775,460
14797,445
14819,389
14840,427
14862,371
14884,385
14905,378
14927,407
14948,350
14970,381
14992,368
15013,478
15035,427
15057,368
15078,366
15100,318
15122,347
15143,472
15165,363
15186,441
15208,379
15230,442
15251,322
15273,526
15295,373
15316,337
15338,348
15360,370
15381,405
