Time_ms,Microphone
13651,359
13673,388
13694,361
13716,503
13738,439
13759,387
13781,392
13802,383
13824,359
13846,342
13867,341
13889,370
13911,361
13932,315
13954,385
13975,461
13997,376
14019,337
14040,470
14062,395
14084,355
14105,423
14127,372
14149,360
14170,366
14192,370
14213,355
14235,344
14257,379
14278,383
14300,471
14322,369
14343,379
14365,304
14387,372
14408,360
14430,414
14451,368
14473,447
14495,327
14516,314
14538,439
14560,359
14581,363
14603,536
14624,375
14646,349
14668,423
14689,378
14711,372
14733,383
14754,365
14776,367
14798,362
14819,344
14841,375
14862,340
14884,441
14906,459
14927,339
14949,368
14971,361
14992,375
15014,356
15036,379
15057,359
15079,315
15100,430
15122,366
15144,382
15165,482
15187,330
15209,365
15230,373
15252,377
15273,476
15295,322
15317,368
