Time_ms,Microphone
12439,379
12461,396
12482,365
12504,402
12526,366
12547,479
12569,354
12591,355
12612,359
12634,365
12656,371
12677,338
12699,492
12720,327
12742,359
12764,372
12785,372
12807,371
12829,524
12850,327
12872,515
12893,377
12915,358
12937,420
12958,373
12980,387
13002,373
13023,390
13045,395
13067,493
13088,374
13110,381
13131,381
13153,348
13175,378
13196,387
13218,366
13240,344
13261,342
13283,387
13305,375
13326,373
13348,375
13369,364
13391,376
13413,310
13434,360
13456,524
13478,361
13499,378
13521,380
13542,386
13564,382
13586,359
13607,461
13629,486
13651,349
13672,319
13694,495
13716,520
13737,380
13759,375
13780,379
13802,383
13824,360
13845,525
13867,378
13889,453
13910,348
13932,505
13954,392
13975,367
13997,371
14018,373
14040,348
14062,334
14083,402
14105,437
14127,376
14148,349
14170,374
14191,361
14213,353
14235,364
14256,367
14278,515
14300,443
14321,386
14343,375
14365,358
14386,386
14408,347
14429,440
14451,325
14473,447
14494,351
14516,414
14538,374
14559,371
14581,393
14603,529
14624,349
14646,365
14667,370
14689,387
14711,366
14732,344
14754,370
14776,367
14797,368
14819,354
14840,530
14862,353
14884,348
14905,379
14927,377
14949,379
14970,361
14992,363
15014,451
15035,373
15057,348
15078,363
15100,360
15122,524
15143,407
15165,397
15187,513
15208,500
15230,329
15252,387
15273,360
15295,304
