Time_ms,Microphone
9519,331
9541,371
9562,368
9584,356
9606,461
9627,327
9649,344
9671,350
9692,504
9714,366
9735,378
9757,365
9779,323
9800,381
9822,369
9844,327
9865,379
9887,386
9909,331
9930,378
9952,507
9973,377
9995,415
10017,326
10038,488
10060,505
10082,364
10103,464
10125,382
10147,357
10168,336
10190,381
10211,359
10233,372
10255,492
10276,377
10298,387
10320,372
10341,382
10363,366
10384,355
10406,456
10428,457
10449,351
10471,364
10493,348
10514,364
10536,382
10558,342
10579,367
10601,381
10622,374
10644,378
10666,364
10687,351
10709,334
10731,421
10752,370
10774,357
10796,387
10817,403
10839,356
10860,374
10882,465
10904,383
10925,378
10947,367
10969,507
10990,317
11012,392
11033,361
11055,499
11077,360
11098,372
11120,379
11142,451
11163,353
11185,390
11207,435
11228,356
11250,353
11271,335
11293,364
11315,375
11336,373
11358,346
11380,367
11401,378
11423,486
11445,363
11466,422
11488,498
11509,381
11531,467
11553,401
11574,419
11596,353
11618,383
11639,353
11661,364
11682,375
11704,348
11726,518
11747,386
11769,318
11791,324
11812,529
11834,368
11856,387
11877,494
11899,327
11920,355
11942,343
11964,521
11985,354
12007,332
12029,363
12050,366
12072,328
12094,375
12115,363
12137,450
12158,345
12180,445
12202,356
12223,348
12245,386
12267,415
12288,357
12310,373
12332,369
12353,313
12375,366
12396,358
12418,475
12440,374
12461,365
12483,391
12505,370
12526,373
12548,384
12569,501
12591,388
12613,379
12634,379
12656,538
12678,373
12699,381
12721,347
12743,361
12764,378
12786,469
12807,356
12829,374
12851,328
12872,367
12894,330
12916,319
12937,381
12959,359
12980,373
13002,375
13024,366
13045,360
13067,357
13089,368
13110,473
13132,357
13154,339
13175,396
13197,491
13218,349
13240,373
13262,382
13283,372
13305,327
13327,378
13348,518
13370,368
13392,352
13413,385
13435,365
13456,356
13478,385
13500,386
13521,359
13543,362
13565,361
13586,344
13608,388
13629,535
13651,359
13673,354
13694,368
13716,370
13738,500
13759,369
13781,380
13803,346
13824,322
13846,393
13867,323
13889,372
13911,351
13932,365
13954,339
13976,368
13997,379
14019,341
14041,368
14062,372
14084,315
14105,495
14127,366
14149,374
14170,332
14192,387
14214,395
14235,364
14257,323
14278,385
14300,359
14322,368
14343,362
14365,371
14387,353
14408,377
14430,358
14452,495
14473,465
14495,375
14516,365
14538,408
14560,505
14581,375
14603,401
14625,362
14646,356
14668,383
14690,347
14711,380
14733,523
14754,377
14776,382
14798,348
14819,367
14841,362
14863,346
14884,368
14906,389
14927,376
14949,489
14971,327
14992,369
15014,375
15036,372
15057,365
15079,451
15101,346
15122,331
15144,372
15165,371
15187,358
15209,381
15230,377
15252,370
15274,331
15295,390
15317,519
15339,351
