Time_ms,Microphone
6533,325
6555,439
6577,406
6598,302
6620,377
6642,454
6663,358
6685,446
6707,349
6728,501
6750,363
6771,366
6793,527
6815,451
6836,387
6858,346
6880,354
6901,485
6923,365
6945,364
6966,367
6988,377
7009,380
7031,371
7053,381
7074,374
7096,442
7118,330
7139,362
7161,477
7182,397
7204,387
7226,390
7247,340
7269,367
7291,372
7312,515
7334,517
7356,393
7377,531
7399,355
7420,347
7442,346
7464,383
7485,322
7507,375
7529,478
7550,337
7572,367
7594,381
7615,495
7637,374
7658,361
7680,354
7702,385
7723,407
7745,387
7767,363
7788,400
7810,467
7831,358
7853,378
7875,368
7896,373
7918,314
7940,454
7961,359
7983,396
8005,369
8026,382
8048,424
8069,334
8091,359
8113,343
8134,347
8156,365
8178,526
8199,456
8221,495
8243,355
8264,395
8286,507
8307,478
8329,386
8351,341
8372,429
8394,343
8416,339
8437,418
8459,511
8481,346
8502,450
8524,381
8545,367
8567,387
8589,429
8610,527
8632,364
8654,523
8675,339
8697,496
8718,367
8740,367
8762,507
8783,383
8805,373
8827,390
8848,373
8870,305
8892,486
8913,363
8935,418
8956,401
8978,523
9000,359
9021,375
9043,364
9065,345
9086,354
9108,372
9129,399
9151,346
9173,362
9194,383
9216,363
9238,363
9259,354
9281,357
9303,532
9324,393
9346,483
9367,440
9389,381
9411,319
9432,315
9454,360
9476,475
9497,377
9519,370
9541,373
9562,381
9584,364
9605,387
9627,383
9649,345
9670,487
9692,400
9714,361
9735,389
9757,459
9778,330
9800,368
9822,361
9843,405
9865,379
9887,371
9908,395
9930,410
9952,354
9973,429
9995,368
10016,445
10038,351
10060,364
10081,378
10103,373
10125,382
10146,342
10168,371
10190,371
10211,496
10233,504
10254,374
10276,337
10298,499
10319,337
10341,353
10363,373
10384,506
10406,536
10427,362
10449,509
10471,365
10492,364
10514,339
10536,366
10557,439
10579,378
10601,503
10622,393
10644,316
10665,311
10687,334
10709,383
10730,315
10752,336
10774,354
10795,423
10817,353
10839,375
10860,329
10882,375
10903,358
10925,329
10947,373
10968,371
10990,373
11012,374
11033,377
11055,495
11076,450
11098,362
11120,554
11141,355
11163,378
11185,366
11206,374
11228,359
11250,358
11271,350
11293,363
11314,380
11336,379
11358,361
11379,360
11401,297
11423,379
11444,337
11466,342
11488,340
11509,366
11531,343
11552,360
11574,387
11596,413
11617,471
11639,341
11661,355
11682,356
11704,350
11725,376
11747,360
11769,437
11790,370
11812,347
11834,519
11855,427
11877,386
11899,344
11920,450
11942,367
11963,364
11985,336
12007,385
12028,367
12050,357
12072,507
12093,347
12115,377
12137,379
12158,385
12180,417
12201,378
12223,367
12245,346
12266,366
12288,384
12310,365
12331,387
12353,341
12374,499
12396,386
12418,369
12439,347
12461,363
12483,372
12504,323
12526,346
12548,359
12569,345
12591,301
12612,373
12634,399
12656,354
12677,381
12699,359
12721,496
12742,364
12764,354
12786,381
12807,386
12829,379
12850,368
12872,381
12894,514
12915,357
12937,402
12959,356
12980,329
13002,374
13023,363
13045,369
13067,380
13088,381
13110,479
13132,374
13153,351
13175,355
13197,339
13218,377
13240,486
13261,507
13283,514
13305,327
13326,366
13348,332
13370,524
13391,378
13413,364
13435,317
13456,336
13478,344
13499,359
13521,374
13543,508
13564,343
13586,370
13608,376
13629,495
13651,386
13673,361
13694,444
13716,371
13737,378
13759,319
13781,363
13802,354
13824,383
13846,364
13867,386
13889,367
13910,360
13932,376
13954,426
13975,333
13997,385
14019,377
14040,356
14062,353
14084,367
14105,331
14127,363
14148,370
14170,376
14192,358
14213,422
14235,351
14257,376
14278,365
14300,362
14321,517
14343,496
14365,345
14386,355
14408,392
14430,376
14451,383
14473,365
14495,365
14516,389
14538,357
14559,372
14581,358
14603,391
14624,362
14646,372
14668,451
14689,481
14711,369
14733,345
14754,355
14776,367
14797,381
14819,342
14841,497
14862,433
14884,389
14906,530
14927,297
14949,384
14970,371
14992,413
15014,359
15035,440
15057,359
15079,316
15100,458
15122,351
15144,365
15165,367
15187,436
15208,307
15230,432
15252,373
15273,366
15295,395
15317,345
15338,382
15360,341
15382,409
15403,370
15425,398
